job_key,paired_cell_key,method_arm,cell_id,scale,selection_replicate,physics_profile,g_kwh,charge_kw,soc_step,block_min,grid_id,grid_role,commensurate,charge_kwh_per_block,credited_charge_kwh_per_block,charge_grid_loss_kwh,trip_count,target_fleet,instance_sha256,status_path,status_present,stop_reason,certified,dag_nodes,dag_arcs,dag_build_wall_s,estimated_dag_nodes_upper,active_arcs,arcflow_variables,arcflow_constraints,arcflow_nonzeros,model_build_wall_s,lp_wall_s,mip_wall_s,peak_rss_mb,iterations_to_certificate,wall_to_certificate,wall_s_total,iterations_observed,master_wall_s_total,pricing_wall_s_total,columns_added_total,pool_columns_final,fleet_lp_bound,lp_gap_buses,integer_fleet,integer_fleet_proven,integer_gap_buses,mip_gap,lp_gap_closed_vs_anchor,integer_gap_closed_vs_anchor,cpu_hours_to_certificate,buses_gap_closed_per_cpu_hour,lp_equality_checked,lp_equal,lp_difference
rc_p240_k02_s1_soc15_b10,p240_k02_s1_soc15_b10,exact_cg,k02_s1,2,1,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s1_soc15_b10.json,True,certified,True,16637,458592,0.253617525100708,16713,,,,,,,,186.57421875,238,17.01905131340027,17.06018090248108,238,3.167368677990453,12.76779087900286,1364,1411,2.3406593406593488,0.3406593406593488,,,,,0.0,,0.004727514253722297,0.0,False,,
af_p240_k02_s1_soc15_b10,p240_k02_s1_soc15_b10,arc_flow,k02_s1,2,1,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s1_soc15_b10.json,False,missing,False,,,,16713,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s1_soc10_b10,p240_k02_s1_soc10_b10,exact_cg,k02_s1,2,1,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s1_soc10_b10.json,True,certified,True,24474,687881,0.40548062324523926,24577,,,,,,,,222.04296875,221,21.61222743988037,21.66506290435791,221,5.105900093985838,15.181368967983872,2493,2540,2.2083333333333335,0.20833333333333348,,,,,0.1323260073260153,,0.006003396511077881,22.041856985764348,False,,
af_p240_k02_s1_soc10_b10,p240_k02_s1_soc10_b10,arc_flow,k02_s1,2,1,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s1_soc10_b10.json,False,missing,False,,,,24577,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s1_soc2p5_b10,p240_k02_s1_soc2p5_b10,exact_cg,k02_s1,2,1,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s1_soc2p5_b10.json,True,certified,True,95025,2712103,1.5457420349121094,95353,,,,,,,,456.16796875,385,96.92023587226868,97.03937983512878,385,26.15620184405634,67.52533390197641,6058,6101,2.0,0.0,,,,,0.3406593406593488,,0.026922287742296856,12.653432127320606,False,,
af_p240_k02_s1_soc2p5_b10,p240_k02_s1_soc2p5_b10,arc_flow,k02_s1,2,1,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s1_soc2p5_b10.json,False,missing,False,,,,95353,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s1_soc10_b5,p240_k02_s1_soc10_b5,exact_cg,k02_s1,2,1,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s1_soc10_b5.json,True,certified,True,47874,1334091,0.8003153800964355,47977,,,,,,,,334.265625,558,89.81568121910095,89.90914344787598,558,27.650089883984037,58.93995998797982,4692,4737,1.999999999999999,0.0,,,,,0.3406593406593499,,0.024948800338639155,13.654337524668785,False,,
af_p240_k02_s1_soc10_b5,p240_k02_s1_soc10_b5,arc_flow,k02_s1,2,1,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s1_soc10_b5.json,False,missing,False,,,,47977,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s1_soc2p5_b5,p240_k02_s1_soc2p5_b5,exact_cg,k02_s1,2,1,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s1_soc2p5_b5.json,True,wall_limit,False,185817,5309708,3.340949535369873,186145,,,,,,,,695.0625,,,120.3975601196289,296,18.513795171005768,96.78527683800348,5572,5603,,,,,,,,,,,False,,
af_p240_k02_s1_soc2p5_b5,p240_k02_s1_soc2p5_b5,arc_flow,k02_s1,2,1,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s1_soc2p5_b5.json,False,missing,False,,,,186145,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s1_soc10_b2p5,p240_k02_s1_soc10_b2p5,exact_cg,k02_s1,2,1,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s1_soc10_b2p5.json,True,certified,True,94674,2613199,1.658071756362915,94777,,,,,,,,452.19140625,497,113.41188740730286,113.4742865562439,497,16.451175102996785,92.79254051998214,3366,3410,2.0,0.0,,,,,0.3406593406593488,,0.03150330205758413,10.813448699335256,False,,
af_p240_k02_s1_soc10_b2p5,p240_k02_s1_soc10_b2p5,arc_flow,k02_s1,2,1,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s1_soc10_b2p5.json,False,missing,False,,,,94777,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s1_soc2p5_b2p5,p240_k02_s1_soc2p5_b2p5,exact_cg,k02_s1,2,1,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s1_soc2p5_b2p5.json,True,wall_limit,False,367401,10412660,6.315443277359009,367729,,,,,,,,1116.08203125,,,120.48842883110046,162,3.748490326008323,109.33921280796858,2381,2428,,,,,,,,,,,False,,
af_p240_k02_s1_soc2p5_b2p5,p240_k02_s1_soc2p5_b2p5,arc_flow,k02_s1,2,1,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s1_soc2p5_b2p5.json,False,missing,False,,,,367729,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s2_soc15_b10,p240_k02_s2_soc15_b10,exact_cg,k02_s2,2,2,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s2_soc15_b10.json,True,certified,True,16320,205576,0.14815688133239746,16407,,,,,,,1.182375055999728,155.59765625,124,5.749400615692139,6.9405435149383266,124,0.6437436140004138,4.531153651030763,737,760,2.3333333333333335,0.3333333333333335,5.0,True,3.0,0.0,0.0,0.0,0.0015970557265811496,0.0,True,True,-4.440892098500626e-16
af_p240_k02_s2_soc15_b10,p240_k02_s2_soc15_b10,arc_flow,k02_s2,2,2,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s2_soc15_b10.json,True,wall_limit,False,16320,205576,0.1551034520016401,16407,105286,105286,5612,246690,0.10621241699845996,3.6381891009987157,56.31574426899897,801.27734375,,,60.26360615100202,0,,,,,2.333333333333333,0.33333333333333304,10.0,False,8.0,0.7,0.0,0.0,,,True,True,-4.440892098500626e-16
rc_p240_k02_s2_soc10_b10,p240_k02_s2_soc10_b10,exact_cg,k02_s2,2,2,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s2_soc10_b10.json,True,certified,True,23982,306963,0.22348332405090332,24127,,,,,,,1.0894476739995298,164.01953125,70,3.51456880569458,4.611174759113055,70,0.30875104597362224,2.705610811968654,546,566,2.4,0.3999999999999999,5.0,True,3.0,0.0,-0.06666666666666643,0.0,0.000976269112692939,-68.28718208934545,True,True,4.440892098500626e-16
af_p240_k02_s2_soc10_b10,p240_k02_s2_soc10_b10,arc_flow,k02_s2,2,2,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s2_soc10_b10.json,True,wall_limit,False,23982,306963,0.23174909799854504,24127,162685,162685,8427,382727,0.16473850699912873,7.329859605997626,52.88922442800322,852.72265625,,,60.68334898900139,0,,,,,2.4000000000000004,0.40000000000000036,16.0,False,14.0,0.8125,-0.06666666666666732,-6.0,,,True,True,4.440892098500626e-16
rc_p240_k02_s2_soc2p5_b10,p240_k02_s2_soc2p5_b10,exact_cg,k02_s2,2,2,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s2_soc2p5_b10.json,True,certified,True,93114,1219674,0.870905876159668,93607,,,,,,,0.5870255709996854,269.23046875,77,8.47498869895935,9.07106511605889,77,0.39484942702620174,6.914684137998847,784,807,2.2857142857142856,0.2857142857142856,4.0,True,2.0,0.0,0.047619047619047894,1.0,0.0023541635274887084,20.227587023168805,False,,
af_p240_k02_s2_soc2p5_b10,p240_k02_s2_soc2p5_b10,arc_flow,k02_s2,2,2,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s2_soc2p5_b10.json,True,wall_limit,False,93114,1219674,0.8486652669998875,93607,503929,503929,29164,1176769,0.5188199049989635,23.676558842002123,,787.51953125,,,25.23835400600001,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s2_soc10_b5,p240_k02_s2_soc10_b5,exact_cg,k02_s2,2,2,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s2_soc10_b5.json,True,certified,True,47382,586106,0.428692102432251,47527,,,,,,,0.6284884989981947,199.53125,111,8.309482336044312,8.944615799260646,111,0.4469521820101363,7.027167088010174,509,538,2.2,0.20000000000000018,4.0,True,2.0,0.0,0.1333333333333333,1.0,0.0023081895377900863,57.765331291203104,False,,
af_p240_k02_s2_soc10_b5,p240_k02_s2_soc10_b5,arc_flow,k02_s2,2,2,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s2_soc10_b5.json,True,wall_limit,False,47382,586106,0.4573319849987456,47527,328714,328714,16681,770177,0.34027857199907885,23.849847735000367,,533.4609375,,,24.770742134998727,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s2_soc2p5_b5,p240_k02_s2_soc2p5_b5,exact_cg,k02_s2,2,2,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s2_soc2p5_b5.json,True,certified,True,183906,2328968,1.738703727722168,184399,,,,,,,0.3624249799977406,400.9453125,80,15.691888570785522,16.06342495520221,80,0.3943317649864184,13.173963745008223,690,718,2.125,0.125,3.0,True,1.0,0.0,0.20833333333333348,2.0,0.004358857936329312,47.795394201072654,False,,
af_p240_k02_s2_soc2p5_b5,p240_k02_s2_soc2p5_b5,arc_flow,k02_s2,2,2,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s2_soc2p5_b5.json,True,wall_limit,False,183906,2328968,1.6660487650005962,184399,1073607,1073607,59079,2498496,1.0753639609974925,23.401726679003332,,1519.640625,,,26.54455797799892,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s2_soc10_b2p5,p240_k02_s2_soc10_b2p5,exact_cg,k02_s2,2,2,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s2_soc10_b2p5.json,True,certified,True,94182,1142056,0.8224751949310303,94327,,,,,,,0.14788843999849632,265.51953125,138,16.737781763076782,16.891130465373863,138,0.5142161749972729,14.850087956991047,352,380,2.1,0.10000000000000009,3.0,True,1.0,0.0,0.2333333333333334,2.0,0.0046493838230768835,50.185861656592024,False,,
af_p240_k02_s2_soc10_b2p5,p240_k02_s2_soc10_b2p5,arc_flow,k02_s2,2,2,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s2_soc10_b2p5.json,True,wall_limit,False,94182,1142056,0.8432955440002843,94327,672096,672096,33333,1569916,0.6665306430004421,23.71227219299908,,964.62109375,,,25.458784264003043,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s2_soc2p5_b2p5,p240_k02_s2_soc2p5_b2p5,exact_cg,k02_s2,2,2,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s2_soc2p5_b2p5.json,True,certified,True,365490,4540383,3.3890130519866943,365983,,,,,,,0.18358908200025326,663.7734375,105,37.41634488105774,37.60870180630445,105,0.5511137740577396,32.974920450000354,702,719,2.0,0.0,2.0,True,0.0,0.0,0.3333333333333335,3.0,0.01039342913362715,32.07154530499071,False,,
af_p240_k02_s2_soc2p5_b2p5,p240_k02_s2_soc2p5_b2p5,arc_flow,k02_s2,2,2,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s2_soc2p5_b2p5.json,True,wall_limit,False,365490,4540383,3.428325417000451,365983,2353782,2353782,122490,5479061,2.4137816250004107,22.929738893999456,,3128.625,,,29.643451637002727,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s3_soc15_b10,p240_k02_s3_soc15_b10,exact_cg,k02_s3,2,3,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s3_soc15_b10.json,True,certified,True,16786,553347,0.2882261276245117,16866,,,,,,,,215.66796875,557,53.89574313163757,53.963252782821655,557,17.842380374007917,33.978585930977715,2623,2674,2.437908496732023,0.4379084967320228,,,,,0.0,,0.014971039758788215,0.0,False,,
af_p240_k02_s3_soc15_b10,p240_k02_s3_soc15_b10,arc_flow,k02_s3,2,3,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s3_soc15_b10.json,False,missing,False,,,,16866,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s3_soc10_b10,p240_k02_s3_soc10_b10,exact_cg,k02_s3,2,3,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s3_soc10_b10.json,True,certified,True,24684,825543,0.43202805519104004,24802,,,,,,,,213.35546875,510,47.11032795906067,47.137047290802,510,7.624164938963077,37.74080804500045,1105,1160,2.379705400981997,0.3797054009819969,,,,,0.05820309575002591,,0.013086202210850186,4.447668988468471,False,,
af_p240_k02_s3_soc10_b10,p240_k02_s3_soc10_b10,arc_flow,k02_s3,2,3,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s3_soc10_b10.json,False,missing,False,,,,24802,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s3_soc2p5_b10,p240_k02_s3_soc2p5_b10,exact_cg,k02_s3,2,3,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s3_soc2p5_b10.json,True,certified,True,95869,3254110,1.718735933303833,96226,,,,,,,,435.72265625,384,101.08827710151672,101.14157915115356,384,12.235570255095809,85.94625507599994,2115,2170,2.2382488479262674,0.23824884792626744,,,,,0.19965964880575537,,0.028080076972643534,7.110366862607602,False,,
af_p240_k02_s3_soc2p5_b10,p240_k02_s3_soc2p5_b10,arc_flow,k02_s3,2,3,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s3_soc2p5_b10.json,False,missing,False,,,,96226,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s3_soc10_b5,p240_k02_s3_soc10_b5,exact_cg,k02_s3,2,3,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s3_soc10_b5.json,True,certified,True,48084,1602166,0.8952667713165283,48202,,,,,,,,298.0859375,645,95.66069984436035,95.69998359680176,645,12.630496852827491,80.19740207597715,1504,1551,2.166666666666672,0.16666666666667185,,,,,0.27124183006535096,,0.02657241662343343,10.207646293869665,False,,
af_p240_k02_s3_soc10_b5,p240_k02_s3_soc10_b5,arc_flow,k02_s3,2,3,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s3_soc10_b5.json,False,missing,False,,,,48202,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s3_soc2p5_b5,p240_k02_s3_soc2p5_b5,exact_cg,k02_s3,2,3,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s3_soc2p5_b5.json,True,wall_limit,False,186661,6381923,3.5611371994018555,187018,,,,,,,,722.18359375,,,120.45904636383057,259,10.235833914062823,105.51272240599064,2621,2677,,,,,,,,,,,False,,
af_p240_k02_s3_soc2p5_b5,p240_k02_s3_soc2p5_b5,arc_flow,k02_s3,2,3,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s3_soc2p5_b5.json,False,missing,False,,,,187018,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s3_soc10_b2p5,p240_k02_s3_soc10_b2p5,exact_cg,k02_s3,2,3,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s3_soc10_b2p5.json,True,wall_limit,False,94884,3138115,1.6540732383728027,95002,,,,,,,,432.0,,,120.04883360862732,481,8.551128031984263,108.14602530999764,1105,1161,,,,,,,,,,,False,,
af_p240_k02_s3_soc10_b2p5,p240_k02_s3_soc10_b2p5,arc_flow,k02_s3,2,3,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s3_soc10_b2p5.json,False,missing,False,,,,95002,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k02_s3_soc2p5_b2p5,p240_k02_s3_soc2p5_b2p5,exact_cg,k02_s3,2,3,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k02_s3_soc2p5_b2p5.json,True,wall_limit,False,368245,12518497,7.003740549087524,368602,,,,,,,,1261.421875,,,120.37589049339294,138,3.516005902980396,108.90152339702036,2243,2299,,,,,,,,,,,False,,
af_p240_k02_s3_soc2p5_b2p5,p240_k02_s3_soc2p5_b2p5,arc_flow,k02_s3,2,3,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k02_s3_soc2p5_b2p5.json,False,missing,False,,,,368602,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s1_soc15_b10,p240_k03_s1_soc15_b10,exact_cg,k03_s1,3,1,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s1_soc15_b10.json,True,certified,True,16833,542549,0.2880127429962158,16951,,,,,,,,206.9921875,474,40.43682599067688,40.48314380645752,474,9.338895613072964,29.186210661016958,2018,2079,3.3592233009708736,0.3592233009708736,,,,,0.0,,0.01123245166407691,0.0,False,,
af_p240_k03_s1_soc15_b10,p240_k03_s1_soc15_b10,arc_flow,k03_s1,3,1,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s1_soc15_b10.json,False,missing,False,,,,16951,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s1_soc10_b10,p240_k03_s1_soc10_b10,exact_cg,k03_s1,3,1,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s1_soc10_b10.json,True,certified,True,24754,813225,0.44143056869506836,24927,,,,,,,,263.1015625,475,58.009535789489746,58.111690282821655,475,18.091322946991568,37.559820866994414,4153,4212,3.2097186700767257,0.20971867007672573,,,,,0.1495046308941479,,0.01611375994152493,9.27807237024033,False,,
af_p240_k03_s1_soc10_b10,p240_k03_s1_soc10_b10,arc_flow,k03_s1,3,1,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s1_soc10_b10.json,False,missing,False,,,,24927,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s1_soc2p5_b10,p240_k03_s1_soc2p5_b10,exact_cg,k03_s1,3,1,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s1_soc2p5_b10.json,True,wall_limit,False,96145,3210683,1.7426600456237793,96711,,,,,,,,463.25,,,120.32951140403748,434,14.531782612972165,102.26128351503576,3602,3663,,,,,,,,,,,False,,
