root_label,cell,idx,cohort,execution_commit,instance_sha256,tariff_sha256,aggregate_terminal_target_kwh,fleet_cap,original_cg_pricing_certified,original_cg_stop,original_cg_seconds,original_cg_weighted_full_graph_lp_bound,original_cg_fractional_route_weight,original_cg_selection_state,original_fleet_status,original_fleet_buses,original_finite_pool_fleet_bound,original_charging_status,original_charging_cost,original_charging_bound,fixed_fleet_status,fixed_fleet,fixed_finite_frontier_fleet_bound,fixed_charging_status,fixed_charging_grid_cost,fixed_charging_grid_bound,fixed_continuous_cost,fixed_exact_once_verified,fixed_proof_scope,post_branch,post_state,post_job_id,source_pool_type,fallback_added,fallback_pool_fresh_columns,fallback_pool_fixed_frontier_columns,fallback_selected_fresh_only,fallback_selected_fixed_only,fallback_selected_both,fallback_all_selected_giro_sequences,source_pool_fleet_status,source_pool_fleet,source_pool_charging_status,source_pool_charging_grid_cost,source_pool_charging_grid_bound,cleanup_returncode,cleanup_summary_present,cleanup_fleet_status,cleanup_fleet,cleanup_finite_pool_fleet_bound,cleanup_charging_status,cleanup_charging_grid_cost,cleanup_charging_grid_bound,cleanup_continuous_cost,cleanup_exact_once_verified,cleanup_individual_replay_verified,cleanup_shared_capacity_validated,cleanup_proof_scope,cleanup_input_duplicate_trip_count,cleanup_generated_sequences,attempt_receipt_count,stale_running_attempt_receipts,fresh_cg_max_restart,fixed_max_restart,original_summary_path,original_summary_sha256,fixed_summary_path,fixed_summary_sha256,source_pool_summary_path,source_pool_summary_sha256,cleanup_summary_path,cleanup_summary_sha256,post_receipt_path,post_receipt_sha256
expansion,mix1_duck_spatial_parx_x0p50,42,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,94ec8937698132342e8af194048cf7d02c33380de4d2787e8a619c3cfdda7cd9,379.7984451,5,False,cg_time_limit,14400.437034205534,,4.999999999999997,selected,OPTIMAL,5,5.0,OPTIMAL,61.23283333332802,61.23283333332802,OPTIMAL,5,5.0,OPTIMAL,98.59649999999965,98.59649999999965,93.10486036434304,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498961,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,61.23283333332802,61.23283333332802,0,True,OPTIMAL,5,5.0,OPTIMAL,60.11783333332278,60.11783333332278,56.3527734540985,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,2,11,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck_spatial_parx_x0p50/fresh_cg/job499020_r0/out/summary.json,ea99bb1b785355ac2b9c53c5153ac76ac42f7341589ae679aafa13526d72331b,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck_spatial_parx_x0p50/fixed_duty/job499093_r0/out/summary.json,69434e57275502e61cc460cb8e21a7ea24b84cdda2824737658ec8f6a7f13ee7,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck_spatial_parx_x0p50/fresh_cg/job499020_r0/out/summary.json,ea99bb1b785355ac2b9c53c5153ac76ac42f7341589ae679aafa13526d72331b,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_duck_spatial_parx_x0p50/cleanup/job498961_r0/out/summary.json,7f38584e82cd5e1f159f970439ebaf6ad784873059df11a4c088e8e423e976b2,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_duck_spatial_parx_x0p50/job498961_r0.json,ea45dc2813c665336366148eea6e918d1fa7f68591b663331d9f414e5e558541
expansion,mix1_two_price_split,43,mix1,4a8b497e668be9962bca5906a8b69116fa634882,cd318d00aed132f9a0d040a7b4fcf7efc724c008e11c5af1d438adbcf04531a5,d9af72ccdb209d2946e778a79ad2052a6cdf87d3ba4a82fe581bc65fd2a09051,379.7984451,5,True,pricing_certified,8303.547011127695,500161.72793001554,4.999999999999825,selected,OPTIMAL,5,5.0,OPTIMAL,175.4600000000064,175.4600000000064,OPTIMAL,5,5.0,OPTIMAL,220.34799999999814,220.34799999999814,213.9714222044713,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,failed,498962,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,175.4600000000064,175.4600000000064,1,False,missing,,,missing,,,,,,,,,,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_two_price_split/fresh_cg/job499021_r0/out/summary.json,684886c6dd791357cab107bc5eb951f951c91b21bf8b53a2171b3073d5551aac,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_two_price_split/fixed_duty/job499094_r0/out/summary.json,d8931869aa5f9118736a65979e46f6e61e4ceffe9c3dda6bc6f186ca15eab305,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix1_two_price_split/fresh_cg/job499021_r0/out/summary.json,684886c6dd791357cab107bc5eb951f951c91b21bf8b53a2171b3073d5551aac,,,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix1_two_price_split/job498962_r0.json,388e9617a2c7e3a4afe2637b71fa4c0027f28396ed5b6937c71b8cec920d7bb2
expansion,mix2_flat,44,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,59a9d3b7c1516b19b56267de7309cfe014a13f84b8b390738754a5f652f451f3,428.19430941,5,True,pricing_certified,7521.319646666059,500206.20647552254,4.99999999999999,selected,OPTIMAL,5,5.0,OPTIMAL,230.63999999999942,230.63999999999942,OPTIMAL,5,5.0,TIME_LIMIT,206.58395630047363,206.45447553322265,200.41544485546183,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498963,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,230.63999999999942,230.63999999999942,0,True,OPTIMAL,5,5.0,TIME_LIMIT,209.06385223516799,209.04339704387212,202.65617449511774,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,6,34,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_flat/fresh_cg/job499022_r0/out/summary.json,4f1471c142954c6d4c7148538a495f6dccd4148bdba8f9ca1c25e3a4687f1cd3,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_flat/fixed_duty/job499095_r0/out/summary.json,d762e71208fc53afdb51e457b59c2381e6f1010f3b219fa4bb71566abbbfecac,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_flat/fresh_cg/job499022_r0/out/summary.json,4f1471c142954c6d4c7148538a495f6dccd4148bdba8f9ca1c25e3a4687f1cd3,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_flat/cleanup/job498963_r0/out/summary.json,f4900d23a03a5a371a9880cca2a69b5eb0bab82df66b78919814d05601ff51ba,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_flat/job498963_r0.json,0643a7e152ae8ed08ee6a5ab192ddf155ee897cdd2eaee6a4f4978441c71447e
expansion,mix2_duck,45,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,eb8a4a5e0524fd3536ec2411e3628a14b0ea4b711aeed98a0066420b5e464e58,428.19430941,5,True,pricing_certified,5519.188494174974,500095.93220157,4.999999999999984,selected,OPTIMAL,5,5.0,OPTIMAL,96.16066666666302,96.16066666666302,OPTIMAL,5,5.0,OPTIMAL,104.20733333332464,104.20733333332464,101.25747286474507,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498964,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,96.16066666666302,96.16066666666302,0,True,OPTIMAL,5,5.0,OPTIMAL,96.16066666666302,96.16066666666302,92.80831030690752,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,0,5,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck/fresh_cg/job499023_r0/out/summary.json,5212cdd987053af5ae4ea7bbdafd3fe5b85817161be79384746e0a46f93dfc3d,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck/fixed_duty/job499096_r0/out/summary.json,4fc8b0807b4ef7021ad61c8a6c89ad610e6b311c7678c1b7284ac8b1bbe4a37d,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck/fresh_cg/job499023_r0/out/summary.json,5212cdd987053af5ae4ea7bbdafd3fe5b85817161be79384746e0a46f93dfc3d,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck/cleanup/job498964_r0/out/summary.json,cf753c218dc7c10dbecfc0581ff8e4bb89ca7f5f4636d5e9c0ec13e4a8a45cf3,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_duck/job498964_r0.json,df2d55a8b820359ff68639c0417f7d606109d23457165e553cbbd16363d5e552
expansion,mix2_duck_solar_depot,46,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,20f2eb0922fc8b536276d5671f10d211a58fb3c6c3468198f1d214d27bb48274,428.19430941,5,True,pricing_certified,3470.997759585036,500072.65453490266,4.999999999999996,selected,OPTIMAL,5,5.0,OPTIMAL,74.20699999999488,74.20699999999488,OPTIMAL,5,5.0,OPTIMAL,92.8579999999929,92.8579999999929,90.68138681459823,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498965,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,74.20699999999488,74.20699999999488,0,True,OPTIMAL,5,5.0,OPTIMAL,73.30799999998999,73.30799999998999,69.87908004439669,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,2,11,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck_solar_depot/fresh_cg/job499024_r0/out/summary.json,9ea2c9f2d7e45b751b4461c2b60f379f68682e7a5f260bae1285376b81421605,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck_solar_depot/fixed_duty/job499097_r0/out/summary.json,89b946563856e59a2de814fb48375c0b3a468c789af73f81cfbacdc466f0c251,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck_solar_depot/fresh_cg/job499024_r0/out/summary.json,9ea2c9f2d7e45b751b4461c2b60f379f68682e7a5f260bae1285376b81421605,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck_solar_depot/cleanup/job498965_r0/out/summary.json,cb174ba3e836e5e3dc4694e32f116cfd59c5508150d530ccb2eb40139c7786f0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_duck_solar_depot/job498965_r0.json,12148b93a5c4dde37bd8abf53f5adf7c6f45e9203fc7f691abc2849958bee0e4
expansion,mix2_spatial_2190L_x0p50,47,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,8e9d4b8c749e426086bb1843e39f83e35e37c67bd7a3fc5b300b2ba1fc800c6c,428.19430941,5,True,pricing_certified,4079.8748644549632,500117.4459044073,5.000000000000005,selected,OPTIMAL,5,5.0,OPTIMAL,127.22400000000198,127.22400000000198,OPTIMAL,5,5.0,OPTIMAL,121.89199999999255,121.89199999999255,116.77645332664542,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498966,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,127.22400000000198,127.22400000000198,0,True,OPTIMAL,5,5.0,OPTIMAL,119.65999999998894,119.65999999998894,114.1954180572211,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,4,28,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_2190L_x0p50/fresh_cg/job499025_r0/out/summary.json,fb35ebd3a4f2f8d6e9ba2380411dec683e9b44f7017ed0ed186ba751215709e5,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_2190L_x0p50/fixed_duty/job499098_r0/out/summary.json,e172478c80a0fdb36810b8d48510cca37d8cc91e3e201216475fb21c86b6cd41,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_2190L_x0p50/fresh_cg/job499025_r0/out/summary.json,fb35ebd3a4f2f8d6e9ba2380411dec683e9b44f7017ed0ed186ba751215709e5,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_2190L_x0p50/cleanup/job498966_r0/out/summary.json,2973c1efcd477e15579e9a44093addd970e6b0e06903ae1e0f0542f17aa703a5,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_spatial_2190L_x0p50/job498966_r0.json,a38f687a49f3d1c2cc42cbe49984532b83768f80f5caa15ededae1dd68c3fb04
expansion,mix2_spatial_4808_x0p50,48,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,c609a95a94049ee111f99b94393a5876fff4897886aa5292aac6670af4dd73c2,428.19430941,5,True,pricing_certified,3053.1183002330363,500128.9224681393,4.999999999999996,selected,OPTIMAL,5,5.0,OPTIMAL,134.66399999998976,134.66399999998976,OPTIMAL,5,5.0,OPTIMAL,140.7399999999907,140.7399999999907,135.54360535144224,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498967,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,134.66399999998976,134.66399999998976,0,True,OPTIMAL,5,5.0,OPTIMAL,129.08399999997346,129.08399999997346,123.68647733161924,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,3,19,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_4808_x0p50/fresh_cg/job499026_r0/out/summary.json,d1be2a74b224fbb2c509ca2feace971e3d9a1d9d7ed7eecbd5e58e032d2fb845,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_4808_x0p50/fixed_duty/job499099_r0/out/summary.json,f768d88b2356fc00d3d99e425311dad6411d5c30525bbe17531a5f1cff6e8f21,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_4808_x0p50/fresh_cg/job499026_r0/out/summary.json,d1be2a74b224fbb2c509ca2feace971e3d9a1d9d7ed7eecbd5e58e032d2fb845,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_4808_x0p50/cleanup/job498967_r0/out/summary.json,11aa9b66bdbef25c862e1e642d308c2bf6836c551160365d8fa51747368d3985,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_spatial_4808_x0p50/job498967_r0.json,700c60b9d78ac57723a98832488187f5a233b505485964340af49cf2e60136a7
expansion,mix2_spatial_PARX_x0p50,49,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,12a0d3a6a6db684dc156da55776c64fbfb30acfda22a97f82147f87450019886,428.19430941,5,True,pricing_certified,3169.520828763023,500125.5127023131,4.999999999999998,selected,OPTIMAL,5,5.0,OPTIMAL,125.61200000000827,125.61200000000827,OPTIMAL,5,5.0,OPTIMAL,173.84799999998359,173.8479953561644,169.0061954518751,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498968,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,125.61200000000827,125.61200000000827,0,True,OPTIMAL,5,5.0,OPTIMAL,125.61197214683433,125.61197214683433,120.92961028686841,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,0,5,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_PARX_x0p50/fresh_cg/job499027_r0/out/summary.json,bda528343ce9e5adac598bb0f00688231fc39d1f9667a9d9eeabc3f4d9889043,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_PARX_x0p50/fixed_duty/job499100_r0/out/summary.json,3e72458f2c0ced29b93e24862faf11d6762123618a6019b78ead5b790bebaf71,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_PARX_x0p50/fresh_cg/job499027_r0/out/summary.json,bda528343ce9e5adac598bb0f00688231fc39d1f9667a9d9eeabc3f4d9889043,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_PARX_x0p50/cleanup/job498968_r0/out/summary.json,14d707cf057d662522c835cea795d928ce5c53ef7f486987a282d802212e1ec8,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_spatial_PARX_x0p50/job498968_r0.json,e0b767536f54925a5495f116afbba06d00230265718126ba140a08053a502b9f
expansion,mix2_spatial_3127L_x0p50,50,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,6adef2093174eeef9682a6c745c0ba798a84983d922faed0502f9a6ad5ecce27,428.19430941,5,True,pricing_certified,3420.894733818248,500169.5737950246,4.999999999999997,selected,OPTIMAL,5,5.0,OPTIMAL,186.619998792359,186.619998792359,OPTIMAL,5,5.0,OPTIMAL,176.20399999998335,176.20399999998335,171.19474580377573,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498969,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,186.619998792359,186.619998792359,0,True,OPTIMAL,5,5.0,OPTIMAL,182.65200000000186,182.65200000000186,177.1086530632747,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,3,13,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_3127L_x0p50/fresh_cg/job499028_r0/out/summary.json,7bc1cefd077ac52398afcfb9d84c5ee42cd653a50f6684a21c05a14bc30a6b7e,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_3127L_x0p50/fixed_duty/job499294_r0/out/summary.json,cd2e5c197f76b8a85734abd398cdf6ab7b0c33c24f66760d6efa1dc2e72b75b5,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_3127L_x0p50/fresh_cg/job499028_r0/out/summary.json,7bc1cefd077ac52398afcfb9d84c5ee42cd653a50f6684a21c05a14bc30a6b7e,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_3127L_x0p50/cleanup/job498969_r0/out/summary.json,7c1ba65a0e32763203306f2c8bd9cb67a6ee9ecf03adffb72b255431ae317b60,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_spatial_3127L_x0p50/job498969_r0.json,a276872935f52d7bff8c5c6aa3f9dbcdbd2bc8db2d3a1c7304f8a8356ce0c8ad
expansion,mix2_spatial_7880C_x0p50,51,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,0ba3260c3e20b88609e26af3a83fdf79c4df3bfd4233088259f374e3710c92a1,428.19430941,5,True,pricing_certified,3805.2451385222375,500166.48687094316,5.0000000000000036,selected,OPTIMAL,5,5.0,OPTIMAL,170.25199999999313,170.25199999999313,OPTIMAL,5,5.0,OPTIMAL,174.96399999999267,174.96399999999267,169.6308082156611,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498970,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,170.25199999999313,170.25199999999313,0,True,OPTIMAL,5,5.0,OPTIMAL,168.5159999999887,168.5159999999887,162.6222786206199,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,1,7,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_7880C_x0p50/fresh_cg/job499029_r0/out/summary.json,b209d67aff8934d3b7535dc30a63bff564217abc0879cdcae8beb2466f6992df,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_7880C_x0p50/fixed_duty/job499295_r0/out/summary.json,8355ab1d17d4c6b4398d8011f13ae32a3c119a786854862056788aa07b8b5fd4,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_7880C_x0p50/fresh_cg/job499029_r0/out/summary.json,b209d67aff8934d3b7535dc30a63bff564217abc0879cdcae8beb2466f6992df,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_7880C_x0p50/cleanup/job498970_r0/out/summary.json,d28323124db57bc781bf3c5a818cb881b0b794b8eb34889d61c97f7e456e617e,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_spatial_7880C_x0p50/job498970_r0.json,c31fe0418d35ececc363ca513e52b6c5ef841b6790714389ab47882d82a7534b
expansion,mix2_spatial_JON_A_x0p50,52,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,75d9925e2f0c4c33ce6c72536be7c0017e0c8cd7d9d8afb19cc85d918834d448,428.19430941,5,True,pricing_certified,3519.370685612783,500165.7801025414,5.0,selected,OPTIMAL,5,5.0,OPTIMAL,170.25199999997858,170.25199999997858,OPTIMAL,5,5.0,OPTIMAL,172.36000000000058,172.36000000000058,167.82001148510608,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498971,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,170.25199999997858,170.25199999997858,0,True,OPTIMAL,5,5.0,OPTIMAL,167.27599999999802,167.27599999999802,161.29275048471754,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,1,7,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_JON_A_x0p50/fresh_cg/job499030_r0/out/summary.json,84db35642e68fe7456cd3b1a4864f905fe23f4327127d5e50828e1126e844b0d,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_JON_A_x0p50/fixed_duty/job499296_r0/out/summary.json,4b5414736a92d3630287cce5d18f66da7f8eb565245a6a92d2ae7bf963e4dd25,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_JON_A_x0p50/fresh_cg/job499030_r0/out/summary.json,84db35642e68fe7456cd3b1a4864f905fe23f4327127d5e50828e1126e844b0d,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_JON_A_x0p50/cleanup/job498971_r0/out/summary.json,68936f52d0cf2c2f00028f0f67b07bfc24ba016b9573e0240b82e83e1361c116,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_spatial_JON_A_x0p50/job498971_r0.json,fa01b11b7ba6f9b6150112b4f0a076cc1aa2011c905a309787b2535d2c57b9c1
expansion,mix2_spatial_2190L_x2p00,53,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,71d545064b64443c969c59e8ce7631782e86ff92df53b3517d2db417afe1861f,428.19430941,5,True,pricing_certified,3129.558292362999,500210.2833970355,4.999999999999996,selected,OPTIMAL,5,5.0,OPTIMAL,233.36796527029009,233.36796527029009,OPTIMAL,5,5.0,OPTIMAL,246.01600000000326,246.01600000000326,239.55282080583856,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498972,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,233.36796527029009,233.36796527029009,0,True,OPTIMAL,5,5.0,OPTIMAL,217.24799999999232,217.24799999999232,209.9707855959423,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,3,13,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_2190L_x2p00/fresh_cg/job499543_r0/out/summary.json,35a26bf5a9d17536207f33f0ddcc7e7d08a280246636eb94be56b435fe7cce79,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_2190L_x2p00/fixed_duty/job499297_r0/out/summary.json,340bdd885c13e71a944b306c6c30c53ba24a298daaa1e17b813070f6ccf39eb3,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_2190L_x2p00/fresh_cg/job499543_r0/out/summary.json,35a26bf5a9d17536207f33f0ddcc7e7d08a280246636eb94be56b435fe7cce79,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_spatial_2190L_x2p00/cleanup/job498972_r0/out/summary.json,0574cde7e0f7737f924ee5c209b2706939d86adc0c07c6793cf830de3c2460ec,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_spatial_2190L_x2p00/job498972_r0.json,83f0c85f2d70bdc0333b117ba48fdc505570e4a2a5e4cfe9ebb0e9ce6a919bb5
expansion,mix2_duck_spatial_parx_x0p50,54,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,94ec8937698132342e8af194048cf7d02c33380de4d2787e8a619c3cfdda7cd9,428.19430941,5,True,pricing_certified,2905.2423836270027,500068.0575248875,5.000000000000003,selected,OPTIMAL,5,5.0,OPTIMAL,69.67433333332883,69.67433333332883,OPTIMAL,5,5.0,OPTIMAL,88.73866657170781,88.73866657170781,85.80865057860501,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498973,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,69.67433333332883,69.67433333332883,0,True,OPTIMAL,5,5.0,OPTIMAL,68.51533333332918,68.51533333332918,65.44920501153683,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,2,11,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck_spatial_parx_x0p50/fresh_cg/job499544_r0/out/summary.json,8fed7e3e458b647c0359408cbad02a7fa3f4b090abaf81ce626c08004eef80a1,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck_spatial_parx_x0p50/fixed_duty/job499298_r0/out/summary.json,b56d0c8ca04647659208cba503802f883964aa8b021513e50b1fef8677604658,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck_spatial_parx_x0p50/fresh_cg/job499544_r0/out/summary.json,8fed7e3e458b647c0359408cbad02a7fa3f4b090abaf81ce626c08004eef80a1,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_duck_spatial_parx_x0p50/cleanup/job498973_r0/out/summary.json,132225cf2c35d60ff33e3a3c8d1a543b4296f6f4aec18bc11c9340e39123f530,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_duck_spatial_parx_x0p50/job498973_r0.json,5a0819257b70be94b75cc15bbab7cd75cbf144498025b55e621e0f8ccd4839e3
