demand_classification,timeline_scope,tariff,terminal_policy,arm,hour,fixed_matched_duties,charged_kwh,average_load_kW,global_concurrency_max,peak_kW,max_same_station_concurrency,station_concurrency_max_json
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,21,30,310.27099760000004,310.27099760000004,3,720.0,2,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,22,30,225.12899769999996,225.12899769999996,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,23,30,228.82999949999999,228.82999949999999,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,24,30,124.50899889999998,124.50899889999998,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,25,30,28.599999999999998,28.599999999999998,2,480.0,1,"{""2190L_0"":0,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_arrival,26,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,0,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,1,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,2,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,3,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,4,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,5,30,206.2669998,206.2669998,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,6,30,639.1619992,639.1619992,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,7,30,370.9279884599999,370.9279884599999,3,720.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,8,30,136.71999299999982,136.71999299999982,1,240.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,9,30,33.87999046,33.87999046,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,10,30,246.1849971200001,246.1849971200001,3,720.0,2,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,11,30,625.6959899099995,625.6959899099995,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,12,30,1252.559989200001,1252.559989200001,9,2160.0,3,"{""2190L_0"":2,""3127L_0"":3,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":2}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,13,30,1433.95798565,1433.95798565,12,2880.0,3,"{""2190L_0"":3,""3127L_0"":3,""4808_0"":1,""7880C_0"":2,""JON_A_0"":2,""PARX_1"":2}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,14,30,956.4599989999999,956.4599989999999,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,15,30,676.6899984999999,676.6899984999999,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,16,30,436.14699535999995,436.14699535999995,4,960.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,17,30,189.86798507999998,189.86798507999998,3,720.0,2,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,18,30,11.679996999999958,11.679996999999958,1,240.0,1,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,19,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,20,30,41.7299995,41.7299995,1,240.0,1,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,21,30,322.47099760000003,322.47099760000003,3,720.0,2,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,22,30,267.1899985,267.1899985,4,960.0,3,"{""2190L_0"":3,""3127L_0"":0,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,23,30,179.89899819999997,179.89899819999997,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,24,30,73.5089989,73.5089989,1,240.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,25,30,376.20000000000044,376.20000000000044,20,4800.0,6,"{""2190L_0"":6,""3127L_0"":3,""4808_0"":4,""7880C_0"":3,""JON_A_0"":4,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,uncapped_optimized,26,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,0,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,1,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,2,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,3,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,4,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,5,30,194.2669998,194.2669998,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,6,30,619.1619991999999,619.1619991999999,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,7,30,490.82299497999986,490.82299497999986,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,8,30,295.99299088000066,295.99299088000066,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,9,30,238.20898245999987,238.20898245999987,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,10,30,302.29099528000006,302.29099528000006,5,1200.0,2,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,11,30,724.2799838899999,724.2799838899999,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,12,30,820.99799244,820.99799244,7,1680.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,13,30,1333.72999533,1333.72999533,8,1920.0,3,"{""2190L_0"":3,""3127L_0"":1,""4808_0"":1,""7880C_0"":2,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,14,30,972.0,972.0,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,15,30,744.0139959,744.0139959,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,16,30,411.62998999999985,411.62998999999985,4,960.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,17,30,169.47799471999994,169.47799471999994,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,18,30,11.67999699999993,11.67999699999993,1,240.0,1,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,19,30,56.0,56.0,1,240.0,1,"{""2190L_0"":0,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,20,30,137.65799485999915,137.65799485999915,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,21,30,350.27099759999913,350.27099759999913,3,720.0,2,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,22,30,209.12899769999996,209.12899769999996,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,23,30,228.8299995,228.8299995,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,24,30,133.70899889999998,133.70899889999998,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,25,30,7.799999999999997,7.799999999999997,1,240.0,1,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_arrival,26,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,0,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,1,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,2,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,3,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,4,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,5,30,206.2669998,206.2669998,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,6,30,599.1619991999999,599.1619991999999,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,7,30,374.6779919799999,374.6779919799999,3,720.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,8,30,157.59899285999978,157.59899285999978,2,480.0,1,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":1,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,9,30,109.87999045999999,109.87999045999999,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,10,30,268.49299257999996,268.49299257999996,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,11,30,694.0379909347099,694.0379909347099,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,12,30,1232.5599892024688,1232.5599892024688,9,2160.0,3,"{""2190L_0"":2,""3127L_0"":3,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":2}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,13,30,1421.95798565,1421.95798565,11,2640.0,3,"{""2190L_0"":3,""3127L_0"":3,""4808_0"":1,""7880C_0"":2,""JON_A_0"":2,""PARX_1"":2}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,14,30,948.4599989999999,948.4599989999999,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,15,30,656.6899985,656.6899985,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,16,30,347.3399959999998,347.3399959999998,4,960.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,17,30,117.1859886799999,117.1859886799999,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,18,30,11.67999699999993,11.67999699999993,1,240.0,1,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,19,30,15.02999790056009,15.02999790056009,1,240.0,1,"{""2190L_0"":0,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,20,30,143.18599750000013,143.18599750000013,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,21,30,310.4709976,310.4709976,3,720.0,2,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,22,30,251.18999849999997,251.18999849999997,4,960.0,3,"{""2190L_0"":3,""3127L_0"":0,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,23,30,179.89899819999997,179.89899819999997,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,24,30,73.5089989,73.5089989,1,240.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,25,30,351.79999999999865,351.79999999999865,18,4320.0,6,"{""2190L_0"":6,""3127L_0"":3,""4808_0"":4,""7880C_0"":2,""JON_A_0"":3,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= reserve,capped_optimized,26,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,0,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,1,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
