case,arm,route_index,route_schedule_sha256,failed_before,repair_stage,repaired,independent_replay_passed,before_min_soc_kwh,after_min_soc_kwh,after_terminal_kwh,old_charged_kwh,new_charged_kwh,net_added_kwh,gross_added_kwh,gross_reduced_kwh,added_full_power_equivalent_minutes,added_outside_original_windows_min,total_start_shift_min,total_end_shift_min,old_electricity_cost,new_electricity_cost,electricity_cost_change,old_charge_starts,new_charge_starts,start_fee,charging_objective_change,continuous_outside_original_event_grid,unresolved_reason
c3_k15,warm,14,1c89a6e8fa400f769cfd9059af754fcd6d7cde24ecd74887dd287541e703b539,True,existing_intervals,True,True,-1.5499984999999823,3.2862601528904634e-14,3.2862601528904634e-14,381.9519985,383.501997,1.5499985000000152,1.5499985000000152,0,0.3874996250000038,0.0,0.0,0.0,37.8896382512,38.0433981024,0.15375985120000024,3,3,5,0.15375985120000024,True,
c4_k05,base,0,3cc73796ad7af01b5c77fb22c75dedd621c26db4b7fce7f4262590d68d06d580,True,existing_intervals,True,True,-3.089999499999986,7.549516567451064e-14,7.549516567451064e-14,365.679997,368.76999650000005,3.089999500000033,3.0899995000000473,0,0.7724998750000118,0.0,0.0,0.0,36.275455702399995,36.581983652800005,0.30652795040001024,4,4,5,0.30652795040001024,True,
c4_k05,base,1,0ab83daca2b228d1628675e2ca3f9d31d75c93c3b9c99607a88e2578e839ea92,True,existing_intervals,True,True,-2.3199989999999913,4.440892098500626e-15,4.440892098500626e-15,419.8959942,422.2159932,2.3199989999999957,2.319999000000024,0,0.579999750000006,0.0,0.0,0.0,41.65368262464,41.88382652544,0.2301439008000017,3,3,5,0.2301439008000017,True,
c4_k05,base,2,fde7c042ca7a2af4825adb5d327349874bc14bc6a4d0eeb47820e7004008fd7b,False,unchanged,True,True,10.605003100000015,10.605003100000015,10.605003100000015,377.80299902,377.80299902,0.0,0,0,0.0,0.0,0.0,0.0,37.478057502784,37.478057502784,0.0,2,2,5,0.0,False,
c4_k05,base,3,bbb7320f1e36f64b44010f954a94a156bf32c75342f6454ebc8436ec170369c3,False,unchanged,True,True,7.249005999999975,7.249005999999975,16.115002599999947,214.190994,214.190994,0.0,0,0,0.0,0.0,0.0,0.0,21.2477466048,21.2477466048,0.0,1,1,5,0.0,False,
c4_k05,base,4,179f598e81fcfad52c8f07395471cf74fbe9b00a915d568d884be65fdd55aa2a,True,existing_intervals,True,True,-2.3199989999999913,4.440892098500626e-15,9.179001899999989,270.219998,272.53999699999997,2.3199989999999957,2.3199989999999815,0,0.5799997499999954,0.0,0.0,0.0,26.8058238016,27.035967702399994,0.23014390079999458,2,2,5,0.23014390079999458,True,
c4_k05,warm,0,ff841b75db668f831a5bce5b7c6b0882a9fbdc8b9d761ec0d4aa60269170e613,True,existing_intervals,True,True,-2.7899995000000004,2.1316282072803006e-14,0.4700005000000589,450.679997,453.46999650000004,2.7899995000000217,2.7899995000000217,0,0.6974998750000054,0.0,0.0,0.0,44.7074557024,44.9842236528,0.2767679504,4,4,5,0.2767679504,True,
c4_k05,warm,1,9f6e689ff78e2c9ecd89a1df4535b83e5f48cae15b6fed0d2c12cdeb3f2bcb6c,True,existing_intervals,True,True,-1.5499984999999823,4.440892098500626e-15,8.409001400000008,270.21999800000003,271.7699965,1.5499984999999583,1.5499984999999725,0,0.38749962499999313,0.0,0.0,0.0,26.8058238016,26.9595836528,0.15375985120000024,2,2,5,0.15375985120000024,True,
c4_k05,warm,2,17b5597719d5dc23d0fb9ea87cde7f628fd63815076d7646294a28b003e7ec7b,True,existing_intervals,True,True,-3.0899995000000287,-5.240252676230739e-14,-5.240252676230739e-14,320.97399736,324.06399686,3.0899994999999763,3.0899994999999763,0,0.7724998749999941,0.0,0.0,0.0,31.840620538112,32.147148488511995,0.30652795039999603,3,3,5,0.30652795039999603,True,
c4_k05,warm,3,bbb7320f1e36f64b44010f954a94a156bf32c75342f6454ebc8436ec170369c3,False,unchanged,True,True,7.249005999999975,7.249005999999975,16.115002599999947,214.190994,214.190994,0.0,0,0,0.0,0.0,0.0,0.0,21.2477466048,21.2477466048,0.0,1,1,5,0.0,False,
c4_k05,warm,4,4b2caeb487a918d0dcd4752d7c8819afbf1923e471d6faca2e8d2a94c3e9c50f,False,unchanged,True,True,8.543003599999974,8.543003599999974,8.543003599999974,422.53899676000003,422.53899676000003,0.0,0,0,0.0,0.0,0.0,0.0,41.915868478592,41.915868478592,0.0,2,2,5,0.0,False,
c4_k08,base,0,5d332b79e41ffc9e5b019e9a698cfe7d2e7b31c26baed5fc21b3116ab9e35a56,True,existing_intervals,True,True,-1.5499984999999539,4.440892098500626e-15,4.440892098500626e-15,260.6899985,262.23999699999996,1.5499984999999583,1.549998499999944,0,0.387499624999986,0.0,0.0,0.0,25.8604478512,26.014207702399993,0.15375985119999314,2,2,5,0.15375985119999314,True,
c4_k08,base,1,e0e06ec4ae4e163c2fdb434d8823fbbb55622fa5d9f300ad9a1f8fbcb4e59998,True,existing_intervals,True,True,-2.3199989999999913,3.2862601528904634e-14,3.2862601528904634e-14,333.0529961,335.3729951,2.3199990000000525,2.319999000000024,0,0.579999750000006,0.0,0.0,0.0,33.038857213120004,33.269001113920005,0.2301439008000017,2,2,5,0.2301439008000017,True,
c4_k08,base,2,9c2a3ec6ef321aff783b94d12439d81e4d74edad9307939370c3e9a0d6eb6015,False,unchanged,True,True,17.931001339999973,17.931001339999973,17.931001339999973,210.0999974,210.0999974,0.0,0,0,0.0,0.0,0.0,0.0,20.84191974208,20.84191974208,0.0,1,1,5,0.0,False,
c4_k08,base,3,a65e42d38ea4af9fca29c84fe5ab53b86f020a6a619db10a39fe9b6ca6218a38,False,unchanged,True,True,8.426002800000022,8.426002800000022,8.426002800000022,289.8849967,289.8849967,0.0,0,0,0.0,0.0,0.0,0.0,28.75659167264,28.75659167264,0.0,2,2,5,0.0,False,
c4_k08,base,4,9dd9ec27cd07b80bfacb27a55bf9a5d404e0a057c9b2d6b6c126cd5f0c493941,False,unchanged,True,True,0.6859997000000089,0.6859997000000089,24.596002399999985,393.2739983,393.2739983,0.0,0,0,0.0,0.0,0.0,0.0,39.01278063136,39.01278063136,0.0,3,3,5,0.0,False,
c4_k08,base,5,bdc1360c8e53e0e997f6c3295a711d0639832c4659c18fc5c612f907ef7d6ab2,False,unchanged,True,True,8.326002299999981,8.326002299999981,8.326002299999981,361.55199666,361.55199666,0.0,0,0,0.0,0.0,0.0,0.0,35.865958068672,35.865958068672,0.0,2,2,5,0.0,False,
c4_k08,base,6,5bce67f8a82ce61f87891b4b990b1ad321403965d0f89b63d4b25365ff399458,True,existing_intervals,True,True,-2.7899995000000004,-7.105427357601002e-15,0.47000050000003046,450.679997,453.4699965,2.789999499999965,2.7899995000000004,0,0.6974998750000001,0.0,0.0,0.0,44.7074557024,44.9842236528,0.2767679504,4,4,5,0.2767679504,True,
c4_k08,base,7,6a4d313a0be59353b519264b7a4cfecd314aaa31419cb76ca2490e67e7b2d233,False,unchanged,True,True,7.884004199999971,7.884004199999971,7.884004199999971,294.7119959,294.7119959,0.0,0,0,0.0,0.0,0.0,0.0,29.235429993279997,29.235429993279997,0.0,2,2,5,0.0,False,
c4_k08,base,8,b260996e70c89e9192492feb49e3390ac5e3ee75d7f5f425a9f57d1f0dfedd8a,False,unchanged,True,True,8.182001740000011,8.182001740000011,8.182001740000011,385.59599579999997,385.59599579999997,0.0,0,0,0.0,0.0,0.0,0.0,38.251122783359996,38.251122783359996,0.0,2,2,5,0.0,False,
c4_k08,warm,0,7fc52b164da20d3fdfebca10fee3d976fb2c1328728b4b1880bf41330d960e0c,True,existing_intervals,True,True,-2.3199989999999913,6.128431095930864e-14,6.128431095930864e-14,282.219998,284.539997,2.3199990000000525,2.3199990000000454,0,0.5799997500000114,0.0,0.0,0.0,27.996223801599996,28.2263677024,0.23014390080000524,3,3,5,0.23014390080000524,True,
c4_k08,warm,1,088c4d9a177ad171c106d87c4537348ccf052a9a768bf6fb1b6ef35da2eee0f3,False,unchanged,True,True,6.289001179999998,6.289001179999998,6.289001179999998,156.0029993,156.0029993,0.0,0,0,0.0,0.0,0.0,0.0,15.47549753056,15.47549753056,0.0,1,1,5,0.0,False,
c4_k08,warm,2,cc442dd48c1c4c491789cdc072766fd7348a9ea4fda3b3559bcdc6377fea2072,False,unchanged,True,True,12.346003500000005,12.346003500000005,12.346003500000005,337.56099589999997,337.56099589999997,0.0,0,0,0.0,0.0,0.0,0.0,33.48605079328,33.48605079328,0.0,2,2,5,0.0,False,
c4_k08,warm,3,daab7e916d0c2beeb36762361c2267937606eec0662974526fa42a99d2ec669f,False,unchanged,True,True,11.647000299999986,11.647000299999986,11.647000299999986,211.7269973,211.7269973,0.0,0,0,0.0,0.0,0.0,0.0,21.003318132159997,21.003318132159997,0.0,1,1,5,0.0,False,
c4_k08,warm,4,7029459de195a0d38f964cb787260832671cdf9abebdb87822b060f1c314a81a,False,unchanged,True,True,6.814001999999946,6.814001999999946,6.814001999999946,362.7449921,362.7449921,0.0,0,0,0.0,0.0,0.0,0.0,35.98430321632,35.98430321632,0.0,2,2,5,0.0,False,
c4_k08,warm,5,9b6acdf47151718d3aad048bbe93fdc344627172296e98d08e8836339f53125d,True,existing_intervals,True,True,-2.319998999999963,8.970602038971265e-14,8.970602038971265e-14,366.4499975,368.76999650000005,2.3199990000000525,2.3199990000000525,0,0.5799997500000131,0.0,0.0,0.0,36.351839752,36.581983652800005,0.2301439008000088,4,4,5,0.2301439008000088,True,
c4_k08,warm,6,7b6c1eeaf41601b85f059ac4d788fc927261dac7581adf4232a2035f8685a122,True,existing_intervals,True,True,-2.3199989999999344,6.128431095930864e-14,6.128431095930864e-14,428.379997,430.699996,2.3199989999999957,2.3199989999999957,1.4210854715202004e-14,0.5799997499999989,0.0,0.0,0.0,42.4952957024,42.725439603199995,0.23014390079999458,3,3,5,0.23014390079999458,True,
c4_k08,warm,7,0a4412904c4702df004bb3d00bbc2e4da2c135b027f965191c8539770582c4b0,True,existing_intervals,True,True,-1.8600000000000243,-1.2434497875801753e-13,-1.2434497875801753e-13,512.72099266,514.5809926599999,1.8599999999999,1.859999999999907,0,0.46499999999997677,0.0,0.0,0.0,50.861922471872,51.04643447187199,0.1845119999999909,14,14,5,0.1845119999999909,True,
c4_k10,base,0,0902a6113159829af84b50be632104cdade1d6807af7aed2735974a64c4b7330,False,unchanged,True,True,7.66800169999993,7.66800169999993,8.529001799999929,494.8819977,494.8819977,0.0,0,0,0.0,0.0,0.0,0.0,49.092294171839995,49.092294171839995,0.0,7,7,5,0.0,False,
c4_k10,base,1,591318773bb043b48ad9599a2c12b2fd2c4aba0ba4e697ff1227a00797b22eb8,True,existing_intervals,True,True,-1.5499984999999823,3.2862601528904634e-14,52.475999540000075,516.079997,516.079997,0.0,1.5499984999999867,1.5499984999999583,0.3874996249999967,0.0,0.0,0.0,51.195135702399995,51.1951357024,7.105427357601002e-15,3,3,5,7.105427357601002e-15,True,
c4_k10,base,2,880290a8b455a3babce1c210ff4e3afc10ffb51826e3af3d07905c38208ee54b,False,unchanged,True,True,6.1910010999999745,6.1910010999999745,6.1910010999999745,382.33899732,382.33899732,0.0,0,0,0.0,0.0,0.0,0.0,37.928028534144,37.928028534144,0.0,2,2,5,0.0,False,
c4_k10,base,3,16e3ff146ca917c7055b0c09f2942c13ff4892378456eccb2398870dd23c33ad,False,unchanged,True,True,10.52000389999996,10.52000389999996,10.52000389999996,183.4389971,183.4389971,0.0,0,0,0.0,0.0,0.0,0.0,18.19714851232,18.19714851232,0.0,1,1,5,0.0,False,
c4_k10,base,4,0306f084fb55aaa6d5687ae866d83898454c1e31fb038920947cf1a8d8601ae3,True,existing_intervals,True,True,-1.5599999999999739,0.0,0.0,404.0499967,405.60999669999995,1.5599999999999454,1.5599999999999596,0,0.3899999999999899,0.0,0.0,0.0,40.08175967264,40.23651167263999,0.1547519999999949,3,3,5,0.1547519999999949,True,
c4_k10,base,5,507a6e3de994f1baa16eb5ac0d019a3bc7bdf0ea235e3941612e53473295cc92,True,existing_intervals,True,True,-2.3199989999999344,1.1812772982011666e-13,1.1812772982011666e-13,450.679997,452.99999600000007,2.3199990000000525,2.3199990000000525,0,0.5799997500000131,0.0,0.0,0.0,44.7074557024,44.937599603200006,0.2301439008000088,3,3,5,0.2301439008000088,True,
c4_k10,base,6,8e834c8346a6d7214ba8083b0a75c0613be34e2a383004d9c59a82dc805bcdec,False,unchanged,True,True,12.486000540000026,12.486000540000026,17.135003600000026,223.95399946,223.95399946,0.0,0,0,0.0,0.0,0.0,0.0,22.216236746432003,22.216236746432003,0.0,1,1,5,0.0,False,
c4_k10,base,7,4c8682cd8a6d836b05ddaac94c546ed6b47f66125b8c036fd9524468c491f6bd,True,existing_intervals,True,True,-0.11999900000000263,4.440892098500626e-15,4.440892098500626e-15,370.2639955,370.38399450000003,0.11999900000000707,0.11999900000000707,0,0.029999750000001768,0.0,0.0,0.0,36.7301883536,36.7420922544,0.011903900800000144,2,2,5,0.011903900800000144,True,
c4_k10,base,8,c29520fe14550d39fc86b177dc28bb81048af5ef63c77a102b389b73d9149a7a,False,unchanged,True,True,8.790003599999945,8.790003599999945,8.790003599999945,220.0019969,220.0019969,0.0,0,0,0.0,0.0,0.0,0.0,21.824198092479996,21.824198092479996,0.0,1,1,5,0.0,False,
c4_k10,base,9,57c0db0986bb4a033dc72421648b7f8f911a751eba4d351e117383721b630573,True,existing_intervals,True,True,-1.5499985000000107,8.970602038971265e-14,8.970602038971265e-14,414.7009967,416.2509952000001,1.549998500000072,1.5499985000001004,0,0.3874996250000251,0.0,0.0,0.0,41.13833887264,41.292098723840006,0.15375985120000735,2,2,5,0.15375985120000735,True,
c4_k10,base,10,6f1dcbf12bf91af31918b2a65ccd56cf65abf55da6e7e5584322fae090c4f7d4,False,unchanged,True,True,8.182001740000011,8.182001740000011,8.182001740000011,483.22699566,483.22699566,0.0,0,0,0.0,0.0,0.0,0.0,47.936117969472,47.936117969472,0.0,3,3,5,0.0,False,
c4_k10,warm,0,33bd39ff4c2cfaabc2f71068808fbacec9feaeafe7cd3ebaedab2a3f5b04064e,False,unchanged,True,True,9.959001600000004,9.959001600000004,9.959001600000004,387.60399386,387.60399386,0.0,0,0,0.0,0.0,0.0,0.0,38.450316190912,38.450316190912,0.0,3,3,5,0.0,False,
c4_k10,warm,1,7675a8376988de64f00fd42fa0e1b789f1e608f1322916f53ff96bd0589142ae,True,existing_intervals,True,True,-0.11999900000000263,4.440892098500626e-15,4.440892098500626e-15,249.82699680000002,249.94699579999997,0.11999899999995023,0.11999899999997865,0,0.029999749999994663,0.0,0.0,0.0,24.78283808256,24.794741983359998,0.011903900799996592,2,2,5,0.011903900799996592,True,
c4_k10,warm,2,5471993ec27325380d6b83600f7e227670f2e88147485a8b222485ac3a76e121,True,existing_intervals,True,True,-2.3199989999999344,1.1812772982011666e-13,1.1812772982011666e-13,450.679997,452.99999600000007,2.3199990000000525,2.3199990000000597,0,0.5799997500000149,0.0,0.0,0.0,44.7074557024,44.937599603200006,0.2301439008000088,4,4,5,0.2301439008000088,True,
c4_k10,warm,3,250d936d1051789482261a6e2b2add93330ad7f77d1030f10de0c03b2b628e69,False,unchanged,True,True,6.871002899999944,6.871002899999944,6.871002899999944,389.51599555999996,389.51599555999996,0.0,0,0,0.0,0.0,0.0,0.0,38.639986759552,38.639986759552,0.0,2,2,5,0.0,False,
c4_k10,warm,4,f6ab7bf40bf042e6f82587445b67ed7bc017530cd574c3dcd7fc78f965541acf,False,unchanged,True,True,9.47100029999997,9.47100029999997,14.361001739999999,450.8219967,450.8219967,0.0,0,0,0.0,0.0,0.0,0.0,44.72154207264,44.72154207264,0.0,3,3,5,0.0,False,
c4_k10,warm,5,00a2f76371b617d92e832cddb3641c9ee6fbd33fffe3408a6a77263389cd41d6,False,unchanged,True,True,13.970002799999971,13.970002799999971,13.970002799999971,188.403998,188.403998,0.0,0,0,0.0,0.0,0.0,0.0,18.6896766016,18.6896766016,0.0,1,1,5,0.0,False,
c4_k10,warm,6,4fda3f28e9218985304b96c4fd85ffd1bb9268bcc476a51d258f6d8503a3a5ed,True,existing_intervals,True,True,-2.7899995000000004,-7.105427357601002e-15,0.47000050000003046,366.4499975,369.239997,2.7899995000000217,2.7899995000000004,0,0.6974998750000001,0.0,0.0,0.0,36.351839752,36.6286077024,0.2767679504,3,3,5,0.2767679504,True,
c4_k10,warm,7,e1edd1308c3f50331aaf015a63bd480b6be6aeabea101f22e9771a61042539e0,False,unchanged,True,True,12.680001000000008,12.680001000000008,13.049002039999987,327.719998,327.719998,0.0,0,0,0.0,0.0,0.0,0.0,32.5098238016,32.5098238016,0.0,2,2,5,0.0,False,
c4_k10,warm,8,24e537ab3096c665699ab8fd93b8cd623a1e132377805459436f5b16f4fc6565,True,existing_intervals,True,True,-2.0199989999999914,4.973799150320701e-14,0.45999900000004956,514.139996,516.159995,2.0199989999999843,2.019999000000027,0,0.5049997500000067,0.0,0.0,0.0,51.0026876032,51.203071504,0.20038390079999857,8,8,5,0.20038390079999857,True,
c4_k10,warm,9,b0a4ba883bfbb0126ac23a83ff0b29047a6080471afe54696b0e177fb9a6ec6f,False,unchanged,True,True,16.261002339999987,16.261002339999987,22.45600179999996,215.17899766,215.17899766,0.0,0,0,0.0,0.0,0.0,0.0,21.345756567871998,21.345756567871998,0.0,1,1,5,0.0,False,
c4_k15,base,0,8aa00f63d9e135cfe292f5a7193e552d39dec9be05e3e3e68862f5e64032cd52,True,existing_intervals,True,True,-1.5499984999999823,3.2862601528904634e-14,3.2862601528904634e-14,198.759999,200.3099975,1.5499985000000152,1.5499985000000152,0,0.3874996250000038,0.0,0.0,0.0,19.716991900799997,19.870751752,0.1537598512000038,1,1,5,0.1537598512000038,True,
c4_k15,base,1,d4ce8b0e5c6a3b44e878a5ddf798d857d218fb6ca58e7bf635ddacde9ff73114,True,existing_intervals,True,True,-0.01999899999992749,0.0,0.0,324.919998,324.93999699999995,0.01999899999992749,0.01999899999992749,0,0.004999749999981873,0.0,0.0,0.0,32.2320638016,32.23404770239999,0.001983900799992,2,2,5,0.001983900799992,True,
c4_k15,base,2,412dbcc03e4c9085cde0f78f892683061e9c5e17b13274c7fe055191daab9c9c,True,existing_intervals,True,True,-2.0199989999999914,-7.105427357601002e-15,1.2299995000000195,408.379997,410.399996,2.0199989999999843,2.01999899999997,0,0.5049997499999925,0.0,0.0,0.0,40.5112957024,40.7116796032,0.20038390079999857,3,3,5,0.20038390079999857,True,
c4_k15,base,3,4da139a6bae6a51ffee4bde605dddfa81d1000b85f8731a0a64be58bbf937535,False,unchanged,True,True,9.027002200000013,9.027002200000013,9.027002200000013,214.6589982,214.6589982,0.0,0,0,0.0,0.0,0.0,0.0,21.294172621439998,21.294172621439998,0.0,1,1,5,0.0,False,
c4_k15,base,4,747cce7163c3f7ec44393ba094c132125d25e42fed674bd98df288a6b707c322,True,existing_intervals,True,True,-1.5499984999999539,8.970602038971265e-14,8.970602038971265e-14,367.21999800000003,368.76999650000005,1.5499985000000152,1.5499985000000436,0,0.3874996250000109,0.0,0.0,0.0,36.4282238016,36.581983652800005,0.15375985120000735,2,2,5,0.15375985120000735,True,
c4_k15,base,5,363ed34d9ca0fa16913e6c95bbe5765d05249771c1799a57f2acc46b615b8402,False,unchanged,True,True,6.682003799999987,6.682003799999987,6.682003799999987,228.2059969,228.2059969,0.0,0,0,0.0,0.0,0.0,0.0,22.63803489248,22.63803489248,0.0,1,1,5,0.0,False,
c4_k15,base,6,18a1e602e6f5b1fa57951f893ef0174af849929e89454c6605b12e20abd5d86e,True,existing_intervals,True,True,-2.3199989999999913,4.440892098500626e-15,4.440892098500626e-15,329.2949974,331.6149964,2.3199989999999957,2.3199989999999957,0,0.5799997499999989,0.0,0.0,0.0,32.66606374208,32.89620764288,0.2301439008000017,2,2,5,0.2301439008000017,True,
c4_k15,base,7,877882b18d7733e3391ac451ee6563703719bad7cffa6dea60bbfff19ff1160c,False,unchanged,True,True,5.701003699999987,5.701003699999987,5.701003699999987,445.58499786,445.58499786,0.0,0,0,0.0,0.0,0.0,0.0,44.202031787712,44.202031787712,0.0,2,2,5,0.0,False,
c4_k15,base,8,e0a577dab37b48c92f7c6f103ae9a47ec6d1a2963c042f2d5cec93ff39bcb513,False,unchanged,True,True,12.866001999999902,12.866001999999902,12.866001999999902,170.9680004,170.9680004,0.0,0,0,0.0,0.0,0.0,0.0,16.960025639679998,16.960025639679998,0.0,1,1,5,0.0,False,
c4_k15,base,9,26820c8a85b3c9a1f4f25997c41190e8687d2bab903657e091a7c9229805ed71,False,unchanged,True,True,5.567000299999948,5.567000299999948,5.567000299999948,432.8629981,432.8629981,0.0,0,0,0.0,0.0,0.0,0.0,42.94000941152,42.94000941152,0.0,2,2,5,0.0,False,
c4_k15,base,10,ad3101a14153e2c099693d9e4d16ba80dfa42762db71d2dd3f4be7482522914a,False,unchanged,True,True,8.790003600000002,8.790003600000002,8.790003600000002,224.1209973,224.1209973,0.0,0,0,0.0,0.0,0.0,0.0,22.23280293216,22.23280293216,0.0,1,1,5,0.0,False,
c4_k15,base,11,c92bdfd2d15fb125596089c3851d2f540611e6a66212af7df456558bcc8f3dc6,False,unchanged,True,True,10.072001099999998,10.072001099999998,10.072001099999998,222.68499836,222.68499836,0.0,0,0,0.0,0.0,0.0,0.0,22.090351837312,22.090351837312,0.0,1,1,5,0.0,False,
c4_k15,base,12,f253c8dd091554a50e3319c65a057aa92ce6b1d09d99b86ace9d53e48c1f32fd,False,unchanged,True,True,4.211003200000005,4.211003200000005,8.36900189999998,439.6119963,439.6119963,0.0,0,0,0.0,0.0,0.0,0.0,43.60951003296,43.60951003296,0.0,2,2,5,0.0,False,
c4_k15,base,13,af954788a1cc45b5dee4a7e641969734f6813c81d35731ef1998c26b201bd663,False,unchanged,True,True,8.450001500000017,8.450001500000017,8.553003200000028,352.519998,352.519998,0.0,0,0,0.0,0.0,0.0,0.0,34.9699838016,34.9699838016,0.0,2,2,5,0.0,False,
c4_k15,base,14,9897327bb5f11685c0d174d1db8f2329a370ef141cb894438e6bd0816a00de6a,False,unchanged,True,True,4.565003000000059,4.565003000000059,4.565003000000059,225.09699688,225.09699688,0.0,0,0,0.0,0.0,0.0,0.0,22.329622090496,22.329622090496,0.0,1,1,5,0.0,False,
c4_k15,base,15,07662666fc463f0ea48080b7b036eefa3671c80cab0b0d53c862ccfa3e7e2ca4,False,unchanged,True,True,3.889003399999969,3.889003399999969,3.889003399999969,420.91999866000003,420.91999866000003,0.0,0,0,0.0,0.0,0.0,0.0,41.755263867072,41.755263867072,0.0,2,2,5,0.0,False,
c4_k15,base,16,63275f14bce942f316beec0b9e4d65fef307619763988716866f3ac6af5971f9,False,unchanged,True,True,6.9190015399999725,6.9190015399999725,6.9190015399999725,416.89099699999997,416.89099699999997,0.0,0,0,0.0,0.0,0.0,0.0,41.3555869024,41.3555869024,0.0,2,2,5,0.0,False,
c4_k15,base,17,2aa446d5b90846089b7d52d2da143bb8eff0cc65b05b6b33f887c1b036ce19eb,True,existing_intervals,True,True,-1.5499984999999823,3.2862601528904634e-14,3.2862601528904634e-14,198.759999,200.3099975,1.5499985000000152,1.5499985000000152,0,0.3874996250000038,0.0,0.0,0.0,19.7169919008,19.870751752,0.15375985120000024,1,1,5,0.15375985120000024,True,
c4_k15,base,18,7630bae00c7fe8819d8dcebf7762f6afe0ccca07fab811556454124ab05219b3,False,unchanged,True,True,8.996000540000018,8.996000540000018,8.996000540000018,436.99099416,436.99099416,0.0,0,0,0.0,0.0,0.0,0.0,43.349506620671995,43.349506620671995,0.0,2,2,5,0.0,False,
c4_k15,warm,0,544d547ef54601e1961df340766c6f539d360b6a1988cc0222f2dc2293f6891a,False,unchanged,True,True,14.568004399999985,14.568004399999985,15.611001799999922,219.3719956,219.3719956,0.0,0,0,0.0,0.0,0.0,0.0,21.76170196352,21.76170196352,0.0,1,1,5,0.0,False,
c4_k15,warm,1,2d6d86c3c2bd3cf3731b81746dfdf753581192e99d6e9f9537562231a33d6417,False,unchanged,True,True,15.527001899999998,15.527001899999998,15.527001899999998,150.0719991,150.0719991,0.0,0,0,0.0,0.0,0.0,0.0,14.88714231072,14.88714231072,0.0,1,1,5,0.0,False,
c4_k15,warm,2,d17443c81cdc1612cce0d79991e344696522316fded74f9781dcf322258e18eb,False,unchanged,True,True,6.836001439999945,6.836001439999945,6.836001439999945,190.3369956,190.3369956,0.0,0,0,0.0,0.0,0.0,0.0,18.88142996352,18.88142996352,0.0,1,1,5,0.0,False,
c4_k15,warm,3,a43a7cd324cff76fe5ca6247f8a4c1bea052efb62a30f5b71e81da7886490768,True,existing_intervals,True,True,-3.0899995000000002,3.2862601528904634e-14,3.2862601528904634e-14,362.3449974,365.43499690000004,3.089999500000033,3.0899995000000615,0,0.7724998750000154,0.0,0.0,0.0,35.94462374208,36.25115169248001,0.30652795040001024,3,3,5,0.30652795040001024,True,
c4_k15,warm,4,29d62d5fa7b71ccf07aaed28203b69240ff164ffaffc93df6f3294186316465c,False,unchanged,True,True,0.8260008399999963,0.8260008399999963,0.8260008399999963,443.969994,443.969994,0.0,0,0,0.0,0.0,0.0,0.0,44.0418234048,44.0418234048,0.0,10,10,5,0.0,False,
c4_k15,warm,5,bed44fd710db0c60fe6ca9083f5ae5aca6e8211a7e1505dc0a8f548a086de1b1,True,existing_intervals,True,True,-2.0199989999999914,-7.105427357601002e-15,1.229999499999991,416.41599656,418.43599556,2.0199989999999843,2.0199990000000128,0,0.5049997500000032,0.0,0.0,0.0,41.308466858752,41.508850759552,0.20038390079999857,3,3,5,0.20038390079999857,True,
c4_k15,warm,6,8aa00f63d9e135cfe292f5a7193e552d39dec9be05e3e3e68862f5e64032cd52,True,existing_intervals,True,True,-1.5499984999999823,3.2862601528904634e-14,3.2862601528904634e-14,198.759999,200.3099975,1.5499985000000152,1.5499985000000152,0,0.3874996250000038,0.0,0.0,0.0,19.716991900799997,19.870751752,0.1537598512000038,1,1,5,0.1537598512000038,True,
c4_k15,warm,7,d781ab4cfe62ef448e1396f01009eea05853bcc984dcd3c7ef8670f3b53b817b,False,unchanged,True,True,5.180001000000009,5.180001000000009,13.15900183999999,342.519998,342.519998,0.0,0,0,0.0,0.0,0.0,0.0,33.9779838016,33.9779838016,0.0,2,2,5,0.0,False,
c4_k15,warm,8,9bf4a12600513520ccc1bb0c85136e5b3661be83bed9667c042fb89f5017c150,False,unchanged,True,True,7.973002399999999,7.973002399999999,7.973002399999999,471.73799598,471.73799598,0.0,0,0,0.0,0.0,0.0,0.0,46.796409201216,46.796409201216,0.0,6,6,5,0.0,False,
c4_k15,warm,9,0edf9128e55964274ebfaca27f588a45bee7645c6592eab15e4cf9a88cc41b32,False,unchanged,True,True,6.126999599999946,6.126999599999946,6.126999599999946,458.30199676,458.30199676,0.0,0,0,0.0,0.0,0.0,0.0,45.463558078592,45.463558078592,0.0,4,4,5,0.0,False,
c4_k15,warm,10,27ca37342a24ddd4f0b30cc65fa1fa1f7527e0ed23157aa50a01d2940c65148e,True,existing_intervals,True,True,-2.0199989999999914,2.1316282072803006e-14,2.000000000000057,347.21999800000003,349.239997,2.0199989999999843,2.0199990000000128,0,0.5049997500000032,0.0,0.0,0.0,34.444223801599996,34.6446077024,0.20038390080000568,2,2,5,0.20038390080000568,True,
c4_k15,warm,11,9dd65c5b22d5aff51ca80ac5f8f31cac6cb7f3f83f1f8a669f11430fefc48a3e,True,existing_intervals,True,True,-2.0199989999999914,-7.105427357601002e-15,0.4700005000000589,513.379997,515.399996,2.0199989999999843,2.0199989999999843,0,0.5049997499999961,0.0,0.0,0.0,50.9272957024,51.1276796032,0.20038390079999857,3,3,5,0.20038390079999857,True,
