schedule_id,pair_id,arm,original_duty,source_index,kind,start_min,end_min,start_time,end_time,duration_min,from_code,to_code,source_trip_id,internal_trip_id,energy_consumed_kwh,energy_charged_kwh,source,source_line,source_identifier,timing_basis,event_index,from_visit,to_visit,soc_before_kwh,soc_after_kwh,movement_kind,duration_basis,original_source_duty,route_code,direction,electricity_cost,charging_active_min,charging_basis,witness,source_pointer
duty_13414_original,duty_13414,original,13414,,charge,539.0,546.0,08:59:00,09:06:00,7.0,4808,4808,,,0.0,25.7780209,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2175,Recharge,recorded GIRO clock interval,7,5,5,170.526456904,196.30447780400002,,,,,,6.451761851121037,7.000000698488893,recorded recharge kWh; maximum documented taper reconstructs within-window power,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/baseline.json,
duty_13414_original,duty_13414,original,13414,,service,546.0,602.0,09:06:00,10:02:00,56.0,4808,2190,49,18,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2176,Regular,recorded GIRO clock interval,8,5,6,196.30447780400002,153.80447780400002,,"scheduled passenger service, not empty deadhead time",13414,5021.0,2.0,,,,,
duty_13414_original,duty_13414,original,13414,,deadhead,602.0,603.0,10:02:00,10:03:00,1.0,2190,ET_R,,,0.200000003,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2177,Deadhead,recorded GIRO clock interval,9,6,7,153.80447780400002,153.604477801,deadhead,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,wait,603.0,639.0,10:03:00,10:39:00,36.0,ET_R,ET_R,,,0.060000000000000005,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,,,unoccupied interval between recorded GIRO events at the same location,10,7,7,153.604477801,153.544477801,,,,,,,,,,gap before CSV line 2178
duty_13414_original,duty_13414,original,13414,,deadhead,639.0,640.0,10:39:00,10:40:00,1.0,ET_R,2190,,,0.200000003,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2178,Deadhead,recorded GIRO clock interval,11,7,8,153.544477801,153.34447779799999,deadhead,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,service,640.0,697.0,10:40:00,11:37:00,57.0,2190,4808,68,24,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2179,Regular,recorded GIRO clock interval,12,8,9,153.34447779799999,111.614478298,,"scheduled passenger service, not empty deadhead time",13414,5021.0,1.0,,,,,
duty_13414_original,duty_13414,original,13414,,charge,697.0,704.0,11:37:00,11:44:00,7.0,4808,4808,,,4.3814512906692476e-10,34.9493179,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2180,Recharge,recorded GIRO clock interval,13,9,9,111.614478298,146.56379619756186,,,,,,5.935986176547085,6.999999737112923,recorded recharge kWh; maximum documented taper reconstructs within-window power,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/baseline.json,
duty_13414_original,duty_13414,original,13414,,service,704.0,759.0,11:44:00,12:39:00,55.0,4808,2190,81,29,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2181,Regular,recorded GIRO clock interval,14,9,10,146.56379619756186,104.06379619756186,,"scheduled passenger service, not empty deadhead time",13414,5021.0,2.0,,,,,
duty_13414_original,duty_13414,original,13414,,deadhead,759.0,760.0,12:39:00,12:40:00,1.0,2190,ET_R,,,0.200000003,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2182,Deadhead,recorded GIRO clock interval,15,10,11,104.06379619756186,103.86379619456186,deadhead,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,wait,760.0,799.0,12:40:00,13:19:00,39.0,ET_R,ET_R,,,0.065,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,,,unoccupied interval between recorded GIRO events at the same location,16,11,11,103.86379619456186,103.79879619456186,,,,,,,,,,gap before CSV line 2183
duty_13414_original,duty_13414,original,13414,,deadhead,799.0,800.0,13:19:00,13:20:00,1.0,ET_R,2190,,,0.200000003,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2183,Deadhead,recorded GIRO clock interval,17,11,12,103.79879619456186,103.59879619156186,deadhead,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,service,800.0,859.0,13:20:00,14:19:00,59.0,2190,4808,100,35,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2184,Regular,recorded GIRO clock interval,18,12,13,103.59879619156186,61.86879669156186,,"scheduled passenger service, not empty deadhead time",13414,5021.0,1.0,,,,,
duty_13414_original,duty_13414,original,13414,,charge,859.0,866.0,14:19:00,14:26:00,7.0,4808,4808,,,8.362057180022476e-10,38.3876305,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2185,Recharge,recorded GIRO clock interval,19,13,13,61.86879669156186,100.25642719072566,,,,,,2.3494673364950907,6.999999498276569,recorded recharge kWh; maximum documented taper reconstructs within-window power,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/baseline.json,
duty_13414_original,duty_13414,original,13414,,service,866.0,922.0,14:26:00,15:22:00,56.0,4808,2190,113,39,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2186,Regular,recorded GIRO clock interval,20,13,14,100.25642719072566,57.75642719072566,,"scheduled passenger service, not empty deadhead time",13414,5021.0,2.0,,,,,
duty_13414_original,duty_13414,original,13414,,deadhead,922.0,923.0,15:22:00,15:23:00,1.0,2190,2190L,,,0.400000006,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2187,Deadhead,recorded GIRO clock interval,21,14,15,57.75642719072566,57.35642718472566,deadhead,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,charge,923.0,929.0,15:23:00,15:29:00,6.0,2190L,2190L,,,0.0,33.374733,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2188,Recharge,recorded GIRO clock interval,22,15,15,57.35642718472566,90.73116018472567,,,,,,1.5070289258407257,6.000000131749253,recorded recharge kWh; maximum documented taper reconstructs within-window power,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/baseline.json,
duty_13414_original,duty_13414,original,13414,,deadhead,929.0,929.0,15:29:00,15:29:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2189,Deadhead,recorded GIRO clock interval,23,15,16,90.73116018472567,90.73116018472567,deadhead,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,service,929.0,992.0,15:29:00,16:32:00,63.0,2190,4808,126,44,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2190,Regular,recorded GIRO clock interval,24,16,17,90.73116018472567,49.00116068472567,,"scheduled passenger service, not empty deadhead time",13414,5021.0,1.0,,,,,
duty_13414_original,duty_13414,original,13414,,charge,992.0,998.0,16:32:00,16:38:00,6.0,4808,4808,,,1.49609652074408e-10,33.7284584,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2191,Recharge,recorded GIRO clock interval,25,17,17,49.00116068472567,82.72961908457606,,,,,,1.2339975695851306,5.999999910234209,recorded recharge kWh; maximum documented taper reconstructs within-window power,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/baseline.json,
duty_13414_original,duty_13414,original,13414,,service,998.0,1057.0,16:38:00,17:37:00,59.0,4808,2190,139,49,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2192,Regular,recorded GIRO clock interval,26,17,18,82.72961908457606,40.22961908457606,,"scheduled passenger service, not empty deadhead time",13414,5021.0,2.0,,,,,
duty_13414_original,duty_13414,original,13414,,wait,1057.0,1060.0,17:37:00,17:40:00,3.0,2190,2190,,,0.005,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,,,unoccupied interval between recorded GIRO events at the same location,27,18,18,40.22961908457606,40.224619084576055,,,,,,,,,,gap before CSV line 2193
duty_13414_original,duty_13414,original,13414,,deadhead,1060.0,1061.0,17:40:00,17:41:00,1.0,2190,2190L,,,0.400000006,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2193,Deadhead,recorded GIRO clock interval,28,18,19,40.224619084576055,39.824619078576056,deadhead,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,charge,1061.0,1071.0,17:41:00,17:51:00,10.0,2190L,2190L,,,0.0,56.2066154,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2194,Recharge,recorded GIRO clock interval,29,19,19,39.824619078576056,96.03123447857605,,,,,,1.8301638734480195,10.000000060256784,recorded recharge kWh; maximum documented taper reconstructs within-window power,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/baseline.json,
duty_13414_original,duty_13414,original,13414,,deadhead,1071.0,1071.0,17:51:00,17:51:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2195,Deadhead,recorded GIRO clock interval,30,19,20,96.03123447857605,96.03123447857605,deadhead,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,service,1071.0,1128.0,17:51:00,18:48:00,57.0,2190,4808,154,54,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2196,Regular,recorded GIRO clock interval,31,20,21,96.03123447857605,54.301234978576055,,"scheduled passenger service, not empty deadhead time",13414,5021.0,1.0,,,,,
duty_13414_original,duty_13414,original,13414,,charge,1128.0,1136.0,18:48:00,18:56:00,8.0,4808,4808,,,8.522027350466034e-10,44.2533875,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2197,Recharge,recorded GIRO clock interval,32,21,21,54.301234978576055,98.55462247772385,,,,,,1.3670469279712834,7.999999488678359,recorded recharge kWh; maximum documented taper reconstructs within-window power,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/baseline.json,
duty_13414_original,duty_13414,original,13414,,service,1136.0,1189.0,18:56:00,19:49:00,53.0,4808,2190,165,58,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2198,Regular,recorded GIRO clock interval,33,21,22,98.55462247772385,56.05462247772385,,"scheduled passenger service, not empty deadhead time",13414,5021.0,2.0,,,,,
duty_13414_original,duty_13414,original,13414,,deadhead,1189.0,1190.0,19:49:00,19:50:00,1.0,2190,ET_R,,,0.200000003,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2199,Deadhead,recorded GIRO clock interval,34,22,23,56.05462247772385,55.854622474723854,deadhead,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,wait,1190.0,1226.0,19:50:00,20:26:00,36.0,ET_R,ET_R,,,0.060000000000000005,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,,,unoccupied interval between recorded GIRO events at the same location,35,23,23,55.854622474723854,55.79462247472385,,,,,,,,,,gap before CSV line 2200
duty_13414_original,duty_13414,original,13414,,deadhead,1226.0,1227.0,20:26:00,20:27:00,1.0,ET_R,2190L,,,0.200000003,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2200,Deadhead,recorded GIRO clock interval,36,23,24,55.79462247472385,55.59462247172385,deadhead,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,charge,1227.0,1235.0,20:27:00,20:35:00,8.0,2190L,2190L,,,0.0,44.1438789,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2201,Recharge,recorded GIRO clock interval,37,24,24,55.59462247172385,99.73850137172386,,,,,,1.3277307366214823,8.000000350230437,recorded recharge kWh; maximum documented taper reconstructs within-window power,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/baseline.json,
duty_13414_original,duty_13414,original,13414,,deadhead,1235.0,1235.0,20:35:00,20:35:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2202,Deadhead,recorded GIRO clock interval,38,24,25,99.73850137172386,99.73850137172386,deadhead,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,service,1235.0,1290.0,20:35:00,21:30:00,55.0,2190,4808,178,60,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2203,Regular,recorded GIRO clock interval,39,25,26,99.73850137172386,58.00850187172386,,"scheduled passenger service, not empty deadhead time",13414,5021.0,1.0,,,,,
duty_13414_original,duty_13414,original,13414,,deadhead,1290.0,1297.0,21:30:00,21:37:00,7.0,4808,PARX,,,7.80000019,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2204,Pull-in,recorded GIRO clock interval,40,26,27,58.00850187172386,50.20850168172386,pull_in,recorded directional GIRO movement; may use time-dependent band,,,,,,,,
duty_13414_original,duty_13414,original,13414,,prep,1297.0,1300.0,21:37:00,21:40:00,3.0,PARX,PARX,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/data/Par_VehicleDetails_Updated.csv,2205,Prep-in,recorded GIRO clock interval,41,27,27,50.20850168172386,50.20850168172386,,,,,,,,,,
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,318.0,325.0,05:18:00,05:25:00,7.0,PARX,4808,,,7.8,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,latest depot departure that reaches first service on time,0,0,1,236.44,228.64,pull_out,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/0
duty_13414_fee0,duty_13414,fee0,13414,1,service,325.0,376.0,05:25:00,06:16:00,51.0,4808,2190,6,3,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,5,,,1,1,2,228.64,186.14,,"scheduled passenger service, not empty deadhead time",13401,5021.0,2.0,,,,,
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,376.0,376.0,06:16:00,06:16:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,2,2,3,186.14,186.14,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/1
duty_13414_fee0,duty_13414,fee0,13414,1,wait,376.0,408.0,06:16:00,06:48:00,32.0,2190L,2190L,,,0.05333333333333334,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",3,3,3,186.14,186.08666666666664,,,,,,,,,,saved_joint_fee0/routes/1/actions/1
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,408.0,408.0,06:48:00,06:48:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,4,3,4,186.08666666666664,186.08666666666664,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/1
duty_13414_fee0,duty_13414,fee0,13414,1,service,408.0,465.0,06:48:00,07:45:00,57.0,2190,4808,22,8,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,10,,,5,4,5,186.08666666666664,144.35666716666665,,"scheduled passenger service, not empty deadhead time",13401,5021.0,1.0,,,,,
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,465.0,465.0,07:45:00,07:45:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,6,5,5,144.35666716666665,144.35666716666665,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/2
duty_13414_fee0,duty_13414,fee0,13414,1,wait,465.0,472.0,07:45:00,07:52:00,7.0,4808,4808,,,0.011666666666666667,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",7,5,5,144.35666716666665,144.3450005,,,,,,,,,,saved_joint_fee0/routes/1/actions/2
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,472.0,472.0,07:52:00,07:52:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,8,5,5,144.3450005,144.3450005,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/2
duty_13414_fee0,duty_13414,fee0,13414,1,service,472.0,532.0,07:52:00,08:52:00,60.0,4808,2190,35,13,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,15,,,9,5,6,144.3450005,101.8450005,,"scheduled passenger service, not empty deadhead time",13401,5021.0,2.0,,,,,
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,532.0,532.0,08:52:00,08:52:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,10,6,7,101.8450005,101.8450005,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/3
duty_13414_fee0,duty_13414,fee0,13414,1,wait,532.0,539.0,08:52:00,08:59:00,7.0,2190L,2190L,,,0.011666666666666667,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",11,7,7,101.8450005,101.83333383333333,,,,,,,,,,saved_joint_fee0/routes/1/actions/3
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,539.0,539.0,08:59:00,08:59:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,12,7,8,101.83333383333333,101.83333383333333,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/3
duty_13414_fee0,duty_13414,fee0,13414,1,service,539.0,597.0,08:59:00,09:57:00,58.0,2190,4808,48,17,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,19,,,13,8,9,101.83333383333333,60.10333433333333,,"scheduled passenger service, not empty deadhead time",13408,5021.0,1.0,,,,,
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,597.0,597.0,09:57:00,09:57:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,14,9,9,60.10333433333333,60.10333433333333,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/4
duty_13414_fee0,duty_13414,fee0,13414,1,wait,597.0,600.0,09:57:00,10:00:00,3.0,4808,4808,,,0.005,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,idle before optimized charge in fixed station visit,15,9,9,60.10333433333333,60.09833433333333,,,,,,,,,,routes/1/charges/0
duty_13414_fee0,duty_13414,fee0,13414,1,charge,600.0,603.1851290693374,10:00:00,10:03:11,3.1851290693374494,4808,4808,,,0.0,17.870690451550985,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,16,9,9,60.09833433333333,77.96902478488431,,,,,,3.8354627820657323,,"documented 18E1 taper, shared charger count and terminal floor",,routes/1/charges/0
duty_13414_fee0,duty_13414,fee0,13414,1,wait,603.1851290693374,604.0,10:03:11,10:04:00,0.8148709306625506,4808,4808,,,0.0013581182177709178,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",17,9,9,77.96902478488431,77.96766666666655,,,,,,,,,,saved_joint_fee0/routes/1/actions/4
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,604.0,604.0,10:04:00,10:04:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,18,9,9,77.96766666666655,77.96766666666655,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/4
duty_13414_fee0,duty_13414,fee0,13414,1,service,604.0,659.0,10:04:00,10:59:00,55.0,4808,2190,61,21,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,23,,,19,9,10,77.96766666666655,35.467666666666545,,"scheduled passenger service, not empty deadhead time",13408,5021.0,2.0,,,,,
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,659.0,659.0,10:59:00,10:59:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,20,10,11,35.467666666666545,35.467666666666545,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/5
duty_13414_fee0,duty_13414,fee0,13414,1,wait,659.0,660.0,10:59:00,11:00:00,1.0,2190L,2190L,,,0.0016666666666666668,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,idle before optimized charge in fixed station visit,21,11,11,35.467666666666545,35.46599999999988,,,,,,,,,,routes/1/charges/1
duty_13414_fee0,duty_13414,fee0,13414,1,charge,660.0,668.4870927909585,11:00:00,11:08:29,8.487092790958513,2190L,2190L,,,0.0,48.35742465076653,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,22,11,11,35.46599999999988,83.82342465076641,,,,,,8.213293463457607,,"documented 18E1 taper, shared charger count and terminal floor",,routes/1/charges/1
duty_13414_fee0,duty_13414,fee0,13414,1,wait,668.4870927909585,669.0,11:08:29,11:09:00,0.5129072090414866,2190L,2190L,,,0.0008548453484024777,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",23,11,11,83.82342465076641,83.82256980541801,,,,,,,,,,saved_joint_fee0/routes/1/actions/5
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,669.0,669.0,11:09:00,11:09:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,24,11,12,83.82256980541801,83.82256980541801,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/5
duty_13414_fee0,duty_13414,fee0,13414,1,service,669.0,727.0,11:09:00,12:07:00,58.0,2190,4808,74,26,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,28,,,25,12,13,83.82256980541801,42.092570305418015,,"scheduled passenger service, not empty deadhead time",13408,5021.0,1.0,,,,,
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,727.0,727.0,12:07:00,12:07:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,26,13,13,42.092570305418015,42.092570305418015,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/6
duty_13414_fee0,duty_13414,fee0,13414,1,charge,727.0,734.0,12:07:00,12:14:00,7.0,4808,4808,,,0.0,39.689691234263115,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,27,13,13,42.092570305418015,81.78226153968113,,,,,,4.952823159167724,,"documented 18E1 taper, shared charger count and terminal floor",,routes/1/charges/2
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,734.0,734.0,12:14:00,12:14:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,28,13,13,81.78226153968113,81.78226153968113,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/6
duty_13414_fee0,duty_13414,fee0,13414,1,service,734.0,789.0,12:14:00,13:09:00,55.0,4808,2190,87,31,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,33,,,29,13,14,81.78226153968113,39.28226153968113,,"scheduled passenger service, not empty deadhead time",13408,5021.0,2.0,,,,,
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,789.0,789.0,13:09:00,13:09:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,30,14,15,39.28226153968113,39.28226153968113,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/7
duty_13414_fee0,duty_13414,fee0,13414,1,charge,789.0,800.0,13:09:00,13:20:00,11.0,2190L,2190L,,,0.0,61.4977006676287,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,31,15,15,39.28226153968113,100.77996220730984,,,,,,5.380570665818435,,"documented 18E1 taper, shared charger count and terminal floor",,routes/1/charges/3
duty_13414_fee0,duty_13414,fee0,13414,1,deadhead,800.0,800.0,13:20:00,13:20:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,32,15,16,100.77996220730984,100.77996220730984,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/1/actions/7
duty_13414_fee0,duty_13414,fee0,13414,1,service,800.0,859.0,13:20:00,14:19:00,59.0,2190,4808,100,35,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,37,,,33,16,17,100.77996220730984,59.04996270730984,,"scheduled passenger service, not empty deadhead time",13414,5021.0,1.0,,,,,
