case,arm,route_index,route_schedule_sha256,scenario,source_groups,mapping,unmapped_trips,trip_count,battery_kwh,initial_kwh,reserve_kwh,terminal_floor_kwh,charge_kw,min_soc_kwh,max_soc_kwh,terminal_kwh,below_reserve,over_capacity,terminal_violation,frozen_schedule_valid,minimum_extra_initial_energy_kwh,source
c1_k08,warm,0,6c98a55b8bb3c8aaba4ec2aa4cffbb7fc8d0eaa70f126cc494843a147543ad5d,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,31,239.01,239.01,0,,240,2.971001400000006,239.01,11.875003100000015,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,1,1efcd2f903d4ac492ecb0f1b641f9926af76a81a8bbff121be5eb5ed0c338dca,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,240.0,240.0,0,,240,2.6700005000000147,240.0,2.6700005000000147,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,1,1efcd2f903d4ac492ecb0f1b641f9926af76a81a8bbff121be5eb5ed0c338dca,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,239.01,239.01,0,,240,1.6800005000000056,239.01,1.6800005000000056,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,1,1efcd2f903d4ac492ecb0f1b641f9926af76a81a8bbff121be5eb5ed0c338dca,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,236.44,236.44,0,,240,-0.8899994999999876,236.44,-0.8899994999999876,True,False,False,False,0.8899994999999876,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,1,1efcd2f903d4ac492ecb0f1b641f9926af76a81a8bbff121be5eb5ed0c338dca,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,236.44,236.44,0,,240,-0.8899994999999876,236.44,-0.8899994999999876,True,False,False,False,0.8899994999999876,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,2,729b3448beee86957e39151fc1416fed39cf24fbd11285a2ac78f3acd7c87462,saved_240_control,18E2,homogeneous_source_group,0,23,240.0,240.0,0,,240,5.247000899999989,240.0,16.755999840000015,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,2,729b3448beee86957e39151fc1416fed39cf24fbd11285a2ac78f3acd7c87462,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,23,239.01,239.01,0,,240,4.25700089999998,239.01,15.765999840000006,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,2,729b3448beee86957e39151fc1416fed39cf24fbd11285a2ac78f3acd7c87462,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,23,236.44,236.44,0,,240,1.6870008999999868,236.44,13.195999840000013,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,2,729b3448beee86957e39151fc1416fed39cf24fbd11285a2ac78f3acd7c87462,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,23,239.01,239.01,0,,240,4.25700089999998,239.01,15.765999840000006,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,3,3529900d50294860b8f4d88ac8bca63e031cd2c8a20da56c3e9c6759fc31cefa,saved_240_control,18E2,homogeneous_source_group,0,46,240.0,240.0,0,,240,3.4070007399999724,240.0,3.4070007399999724,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,3,3529900d50294860b8f4d88ac8bca63e031cd2c8a20da56c3e9c6759fc31cefa,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,46,239.01,239.01,0,,240,2.4170007399999633,239.01,2.4170007399999633,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,3,3529900d50294860b8f4d88ac8bca63e031cd2c8a20da56c3e9c6759fc31cefa,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,46,236.44,236.44,0,,240,-0.15299926000002984,236.44,-0.15299926000002984,True,False,False,False,0.15299926000002984,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,3,3529900d50294860b8f4d88ac8bca63e031cd2c8a20da56c3e9c6759fc31cefa,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,46,239.01,239.01,0,,240,2.4170007399999633,239.01,2.4170007399999633,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,4,0dfa3dcf5c849412dac1f8ca21cf16c90e08b4ccf047346a5265989ce95825c2,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,18,240.0,240.0,0,,240,5.540001000000018,240.0,13.95300210000002,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,4,0dfa3dcf5c849412dac1f8ca21cf16c90e08b4ccf047346a5265989ce95825c2,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,18,239.01,239.01,0,,240,4.550001000000009,239.01,12.963002100000011,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,4,0dfa3dcf5c849412dac1f8ca21cf16c90e08b4ccf047346a5265989ce95825c2,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,18,236.44,236.44,0,,240,1.9800010000000157,236.44,10.393002100000018,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,4,0dfa3dcf5c849412dac1f8ca21cf16c90e08b4ccf047346a5265989ce95825c2,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,18,236.44,236.44,0,,240,1.9800010000000157,236.44,10.393002100000018,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,5,51d377a8e162f9ac1cc21fd4138c350053179811b9a3304807091d2361d76faa,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,240.0,240.0,0,,240,1.540001000000018,240.0,15.193002080000127,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,5,51d377a8e162f9ac1cc21fd4138c350053179811b9a3304807091d2361d76faa,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,239.01,239.01,0,,240,0.5500010000000088,239.01,14.203002080000118,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,5,51d377a8e162f9ac1cc21fd4138c350053179811b9a3304807091d2361d76faa,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,236.44,236.44,0,,240,-2.0199989999999843,236.44,11.633002080000125,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,5,51d377a8e162f9ac1cc21fd4138c350053179811b9a3304807091d2361d76faa,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,236.44,236.44,0,,240,-2.0199989999999843,236.44,11.633002080000125,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,6,d15c53a1326840b022ffed9a66b209d6942dbd263b03d26a0cbfa59d98b4f2e8,saved_240_control,18E1,homogeneous_source_group,0,15,240.0,240.0,0,,240,2.0000000000000284,240.0,2.0000000000000284,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,6,d15c53a1326840b022ffed9a66b209d6942dbd263b03d26a0cbfa59d98b4f2e8,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,15,239.01,239.01,0,,240,1.0100000000000193,239.01,1.0100000000000193,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,6,d15c53a1326840b022ffed9a66b209d6942dbd263b03d26a0cbfa59d98b4f2e8,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,15,236.44,236.44,0,,240,-1.5599999999999739,236.44,-1.5599999999999739,True,False,False,False,1.5599999999999739,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,6,d15c53a1326840b022ffed9a66b209d6942dbd263b03d26a0cbfa59d98b4f2e8,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,15,236.44,236.44,0,,240,-1.5599999999999739,236.44,-1.5599999999999739,True,False,False,False,1.5599999999999739,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,7,b23c9a6486003fd05a54f4e6209cb5ff0c4c984d2e251b48243b8e57acdf2f4d,saved_240_control,18E1,homogeneous_source_group,0,13,240.0,240.0,0,,240,2.842170943040401e-14,240.0,3.5400010000000464,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,7,b23c9a6486003fd05a54f4e6209cb5ff0c4c984d2e251b48243b8e57acdf2f4d,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,13,239.01,239.01,0,,240,-0.9899999999999807,239.01,2.5500010000000373,True,False,False,False,0.9899999999999807,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,7,b23c9a6486003fd05a54f4e6209cb5ff0c4c984d2e251b48243b8e57acdf2f4d,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,13,236.44,236.44,0,,240,-3.559999999999974,236.44,-0.019998999999955913,True,False,False,False,3.559999999999974,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k08,warm,7,b23c9a6486003fd05a54f4e6209cb5ff0c4c984d2e251b48243b8e57acdf2f4d,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,13,236.44,236.44,0,,240,-3.559999999999974,236.44,-0.019998999999955913,True,False,False,False,3.559999999999974,outputs/research_followup_20260921/battery_rounding/sources/c1_k08_warm_result.json
c1_k10,base,0,a882d2dbc0a9c0cbc3a4cfb1b1dc2439dd7abdf1e247d674f79402e89a703fa6,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,18,240.0,240.0,0,,240,1.540001000000018,240.0,13.587000500000073,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,0,a882d2dbc0a9c0cbc3a4cfb1b1dc2439dd7abdf1e247d674f79402e89a703fa6,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,18,239.01,239.01,0,,240,0.5500010000000088,239.01,12.597000500000064,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,0,a882d2dbc0a9c0cbc3a4cfb1b1dc2439dd7abdf1e247d674f79402e89a703fa6,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,18,236.44,236.44,0,,240,-2.0199989999999843,236.44,10.02700050000007,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,0,a882d2dbc0a9c0cbc3a4cfb1b1dc2439dd7abdf1e247d674f79402e89a703fa6,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,18,236.44,236.44,0,,240,-2.0199989999999843,236.44,10.02700050000007,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,1,836c24dd9872ba3ea82ae37873ee14df019046b0a71b0fc2bf2270ea9a3e6224,saved_240_control,18E1,homogeneous_source_group,0,15,240.0,240.0,0,,240,3.5400010000000464,240.0,3.5400010000000464,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,1,836c24dd9872ba3ea82ae37873ee14df019046b0a71b0fc2bf2270ea9a3e6224,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,15,239.01,239.01,0,,240,2.5500010000000373,239.01,2.5500010000000373,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,1,836c24dd9872ba3ea82ae37873ee14df019046b0a71b0fc2bf2270ea9a3e6224,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,15,236.44,236.44,0,,240,-0.019998999999955913,236.44,-0.019998999999955913,True,False,False,False,0.019998999999955913,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,1,836c24dd9872ba3ea82ae37873ee14df019046b0a71b0fc2bf2270ea9a3e6224,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,15,236.44,236.44,0,,240,-0.019998999999955913,236.44,-0.019998999999955913,True,False,False,False,0.019998999999955913,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,2,0d91eea498df8d73eb1530cb32f88d6c19d84f9199e80434df11834ecbea1132,saved_240_control,18E2,homogeneous_source_group,0,34,240.0,240.0,0,,240,9.796003039999988,240.0,9.796003039999988,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,2,0d91eea498df8d73eb1530cb32f88d6c19d84f9199e80434df11834ecbea1132,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,34,239.01,239.01,0,,240,8.806003039999979,239.01,8.806003039999979,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,2,0d91eea498df8d73eb1530cb32f88d6c19d84f9199e80434df11834ecbea1132,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,34,236.44,236.44,0,,240,6.236003039999986,236.44,6.236003039999986,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,2,0d91eea498df8d73eb1530cb32f88d6c19d84f9199e80434df11834ecbea1132,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,34,239.01,239.01,0,,240,8.806003039999979,239.01,8.806003039999979,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,3,8e25d5847e2dc62ad0be0a3beaeab707c256b707d6849c2bb4ced9478ef77a91,saved_240_control,18E2,homogeneous_source_group,0,28,240.0,240.0,0,,240,19.835003200000017,240.0,19.835003200000017,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,3,8e25d5847e2dc62ad0be0a3beaeab707c256b707d6849c2bb4ced9478ef77a91,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,28,239.01,239.01,0,,240,18.845003200000008,239.01,18.845003200000008,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,3,8e25d5847e2dc62ad0be0a3beaeab707c256b707d6849c2bb4ced9478ef77a91,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,28,236.44,236.44,0,,240,16.275003200000015,236.44,16.275003200000015,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,3,8e25d5847e2dc62ad0be0a3beaeab707c256b707d6849c2bb4ced9478ef77a91,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,28,239.01,239.01,0,,240,18.845003200000008,239.01,18.845003200000008,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,4,53a88e80204f76660ffe46c81968bd693dcbee80158ae28ef11ae33cac6f2dfe,saved_240_control,18E1,homogeneous_source_group,0,15,240.0,240.0,0,,240,3.540001000000075,240.0,3.540001000000075,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,4,53a88e80204f76660ffe46c81968bd693dcbee80158ae28ef11ae33cac6f2dfe,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,15,239.01,239.01,0,,240,2.5500010000000657,239.01,2.5500010000000657,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,4,53a88e80204f76660ffe46c81968bd693dcbee80158ae28ef11ae33cac6f2dfe,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,15,236.44,236.44,0,,240,-0.01999899999992749,236.44,-0.01999899999992749,True,False,False,False,0.01999899999992749,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,4,53a88e80204f76660ffe46c81968bd693dcbee80158ae28ef11ae33cac6f2dfe,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,15,236.44,236.44,0,,240,-0.01999899999992749,236.44,-0.01999899999992749,True,False,False,False,0.01999899999992749,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,5,c1902691cbc4ca53ebd2e74ed3156fd36146e5ea8224f78a10021dd490862f45,saved_240_control,18E2,homogeneous_source_group,0,39,240.0,240.0,0,,240,8.132000699999935,240.0,16.730002539999987,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,5,c1902691cbc4ca53ebd2e74ed3156fd36146e5ea8224f78a10021dd490862f45,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,39,239.01,239.01,0,,240,7.142000699999926,239.01,15.740002539999978,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,5,c1902691cbc4ca53ebd2e74ed3156fd36146e5ea8224f78a10021dd490862f45,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,39,236.44,236.44,0,,240,4.572000699999933,236.44,13.170002539999984,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,5,c1902691cbc4ca53ebd2e74ed3156fd36146e5ea8224f78a10021dd490862f45,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,39,239.01,239.01,0,,240,7.142000699999926,239.01,15.740002539999978,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,6,03fdd7b6a58e1b15ed4f4b60923f3bfec36b40948a4bd9227b0d7cbfc8236db7,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,16,240.0,240.0,0,,240,2.770000500000009,240.0,2.770000500000009,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,6,03fdd7b6a58e1b15ed4f4b60923f3bfec36b40948a4bd9227b0d7cbfc8236db7,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,16,239.01,239.01,0,,240,1.7800004999999999,239.01,1.7800004999999999,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,6,03fdd7b6a58e1b15ed4f4b60923f3bfec36b40948a4bd9227b0d7cbfc8236db7,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,16,236.44,236.44,0,,240,-0.7899994999999933,236.44,-0.7899994999999933,True,False,False,False,0.7899994999999933,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,6,03fdd7b6a58e1b15ed4f4b60923f3bfec36b40948a4bd9227b0d7cbfc8236db7,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,16,236.44,236.44,0,,240,-0.7899994999999933,236.44,-0.7899994999999933,True,False,False,False,0.7899994999999933,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
c1_k10,base,7,71b2f25cd8a21ae25bae94ba28908c44e5c03f2dc5ebb0a3f558a8641e2b451c,saved_240_control,18E2,homogeneous_source_group,0,30,240.0,240.0,0,,240,4.550002300000017,240.0,17.276001440000016,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c1_k10_base_result.json
